filename	event_labels
Y0m9QkjCVwcU_30.000_40.000.wav	Dog,Speech
Y0mkHrcDzecQ_90.000_100.000.wav	Dog
Y5_OJsj6bcuo_260.000_270.000.wav	Dishes,Frying,Speech
Y8EQHKEd5mm4_120.000_130.000.wav	Dishes,Frying
YA_0MlszhCDE_180.000_190.000.wav	Dishes,Frying,Speech
YKs82WXeSK_I_200.000_210.000.wav	Dishes,Frying
YTrdsiHl7xWA_30.000_40.000.wav	Dishes,Frying,Speech
YZPDVc3hNaQs_80.000_90.000.wav	Dishes,Speech,Frying
Y-DlHUJC4NuM_16.000_26.000.wav	Frying,Dishes
Y-EDRNpIlIwo_480.000_490.000.wav	Frying
Y-GFJt6U-eE8_340.000_350.000.wav	Speech,Frying,Dishes
Y-Owu1H-JG9w_410.000_420.000.wav	Frying,Speech
Y-PfTYmixaVM_170.000_180.000.wav	Frying
Y-RIXNh-i88E_30.000_40.000.wav	Speech,Frying,Dishes
Y-ZFt9Uzz6Bc_410.000_420.000.wav	Frying,Speech,Dishes
Y-_EXFasQQb8_10.000_20.000.wav	Frying,Speech
Y-_OktjRkoSk_110.000_120.000.wav	Frying,Speech
Y-essyyKfJao_310.000_320.000.wav	Frying,Speech
Y-g-eZBsr_3s_520.000_530.000.wav	Frying,Speech
Y-knsW4FmXus_320.000_330.000.wav	Frying,Speech
Y-mNmhJs1pYM_90.000_100.000.wav	Frying
Y04jA_kRetJY_190.000_200.000.wav	Frying,Speech
Y0H886ArR4l4_20.000_30.000.wav	Frying,Speech
Y0PvDZ5t_Ajk_20.000_30.000.wav	Frying,Speech
Y0WxL3UhsteQ_210.000_220.000.wav	Frying,Speech
Y0Z4LBWXXRTY_430.000_440.000.wav	Frying,Speech
Y0eTnDw0z8MQ_170.000_180.000.wav	Frying,Speech,Dishes
Y0lEavQUSRO4_410.000_420.000.wav	Frying,Speech,Dishes
Y0m5cakFD4UM_80.000_90.000.wav	Frying,Speech,Dishes
Y0oUbMWJgokM_170.000_180.000.wav	Speech,Frying
Y0rmCYTGycKw_90.000_100.000.wav	Frying,Speech
Y0t1ogJiWi2s_60.000_70.000.wav	Speech,Frying
Y0wBhkeneS_0_90.000_100.000.wav	Frying
Y18ga5cnUrmk_80.000_90.000.wav	Speech,Frying
Y1BScYBNc6MA_50.000_60.000.wav	Speech,Frying
Y1CPfFe_5hyQ_200.000_210.000.wav	Frying,Speech,Dishes
Y1ERSh8l5-sM_330.000_340.000.wav	Speech,Frying
Y1GOF_EEeO-0_250.000_260.000.wav	Frying,Speech,Dishes
Y1T8oXIFhjbI_160.000_170.000.wav	Frying,Speech,Dishes
Y1X3ab9ycVL0_130.000_140.000.wav	Frying,Speech,Dishes
Y1pwPeNfpA6g_20.000_30.000.wav	Frying,Dishes
Y1vRE3X4JUGA_90.000_100.000.wav	Frying
Y21Lcs4vTfL8_330.000_340.000.wav	Frying,Speech,Dishes
Y24MAv47JAmM_60.000_70.000.wav	Speech,Frying
Y2BNVQn48D04_130.000_140.000.wav	Speech,Frying
Y2EEC4MkIOiI_40.000_50.000.wav	Frying,Dishes
Y2ICT6R4XpG8_390.000_400.000.wav	Frying,Dishes
Y2IvlhZhAQXg_480.000_490.000.wav	Speech,Frying
Y2K9u6gFz8aU_270.000_280.000.wav	Speech,Frying
Y2UxOuJUUNYI_310.000_320.000.wav	Speech,Frying
Y2gSMufsNQKA_30.000_40.000.wav	Frying,Dishes
Y2itn7f5uqII_340.000_350.000.wav	Frying,Speech,Dishes
Y2rk3CP0wyTE_30.000_40.000.wav	Frying
Y2u1uhPJjG0E_130.000_140.000.wav	Frying,Speech,Dishes
Y31QfrApbf68_140.000_150.000.wav	Frying
Y3BDYVasyc7w_90.000_100.000.wav	Speech,Frying
Y3GzSX64mz9A_120.000_130.000.wav	Frying,Speech,Dishes
Y3JhDWx-fyrU_140.000_150.000.wav	Speech,Frying
Y3KMFLT0_1Z8_40.000_50.000.wav	Frying,Dishes
Y3T83pSxx7EY_50.000_60.000.wav	Speech,Frying
Y3W9E20sjFxU_30.000_40.000.wav	Frying,Speech
Y3Y-sGqzbkz8_70.000_80.000.wav	Frying,Speech
Y3eNWJ4Hle6Y_210.000_220.000.wav	Frying,Dishes
Y3fUx5N4E_Ns_22.000_32.000.wav	Frying
Y3oMfiHn8glc_250.000_260.000.wav	Frying,Speech
Y3vbNr_cSPCs_230.000_240.000.wav	Frying,Speech,Dishes
Y3xw-ArXjCd0_1.000_11.000.wav	Frying
Y4GNasJv6pKg_160.000_170.000.wav	Frying
Y4Io5AxwAZLg_210.000_220.000.wav	Frying,Speech,Dishes
Y4SsN6ljFgO4_380.000_390.000.wav	Speech,Frying
Y4UnxBVjWyyI_310.000_320.000.wav	Frying,Dishes
Y4bMl2MbdGFc_60.000_70.000.wav	Speech,Frying
Y4cV4T8ACLh8_290.000_300.000.wav	Frying,Speech,Dishes
Y4dYGxoFrg_U_120.000_130.000.wav	Frying,Speech,Dishes
Y4dcmUaJWEBA_250.000_260.000.wav	Speech,Frying
Y4fz0-Kx2oNs_250.000_260.000.wav	Frying
Y4n7ne-sC-JM_520.000_530.000.wav	Frying
Y4nHPpC6oGn4_100.000_110.000.wav	Frying,Speech,Dishes
Y4pk8AgcjwHI_100.000_110.000.wav	Frying,Speech,Dishes
Y4yx7AdsRAOs_0.000_10.000.wav	Frying,Speech,Dishes
Y5-P7x4FV4lg_570.000_580.000.wav	Speech,Frying
Y51O5P0FfM4s_350.000_360.000.wav	Speech,Frying
Y56DAM74mj4o_110.000_120.000.wav	Speech,Frying
Y59sY88oEnK4_270.000_280.000.wav	Frying,Speech,Dishes
Y5G6b_QWL3nY_60.000_70.000.wav	Frying
Y5K3CYm2u2zA_220.000_230.000.wav	Frying,Dishes
Y5KgFUESjAjY_30.000_40.000.wav	Speech,Frying
Y5MdrETdOmws_30.000_40.000.wav	Speech,Frying
Y5MfA-Ty5Bug_120.000_130.000.wav	Frying,Speech,Dishes
Y5NL28wdRU7w_70.000_80.000.wav	Frying,Speech,Dishes
Y5OZjjLujmW4_220.000_230.000.wav	Frying,Speech,Dishes
Y5SuhTH6E4s0_510.000_520.000.wav	Frying,Speech,Dishes
Y5XSZ28t3Er4_40.000_50.000.wav	Frying,Speech,Dishes
Y5ZQCdVfdGig_170.000_180.000.wav	Frying,Speech,Dishes
Y5Z_H9AAErB8_240.000_250.000.wav	Frying,Speech,Dishes
Y5Zlfi4rMHdA_220.000_230.000.wav	Speech,Frying
Y5cKp2I5wVnc_110.000_120.000.wav	Speech,Frying
Y5hUK9ubSMZU_300.000_310.000.wav	Frying,Speech,Dishes
Y5jGW04-qCqA_70.000_80.000.wav	Frying,Speech,Dishes
Y5jLgU3vg-JQ_30.000_40.000.wav	Frying
Y60sTmOvstX8_14.000_24.000.wav	Frying,Speech
Y621uG1-AkPg_260.000_270.000.wav	Frying,Speech,Dishes
Y63aTkG1grKA_120.000_130.000.wav	Frying,Speech,Dishes
Y68ijV_btmC0_370.000_380.000.wav	Frying
Y6DMX8gljdqU_90.000_100.000.wav	Frying,Speech,Dishes
Y6cCRuEzXIl8_410.000_420.000.wav	Frying,Speech,Dishes
Y6kG4su7eRsg_160.000_170.000.wav	Frying,Dishes
Y6nJ9zXqHerc_170.000_180.000.wav	Speech,Frying
Y6zBQwvfO958_90.000_100.000.wav	Speech,Frying
Y779sKwaX_Hc_120.000_130.000.wav	Frying
Y7BrW2OIEGE4_20.000_30.000.wav	Frying,Dishes
Y7jYmoqMkZSI_50.000_60.000.wav	Frying,Dishes
Y7n4LwRcCA6I_230.000_240.000.wav	Frying,Speech
Y7o9GQfuUR0w_30.000_40.000.wav	Speech,Frying
Y7pL3UHjTnYw_90.000_100.000.wav	Frying
Y7sWqfhE9q08_30.000_40.000.wav	Speech,Frying
Y7w_SOFgaack_70.000_80.000.wav	Speech,Frying
Y8-ZLMffhptY_280.000_290.000.wav	Speech,Frying
Y8-wMKTMviuw_180.000_190.000.wav	Speech,Frying
Y82f4N4PPYDg_70.000_80.000.wav	Frying,Speech,Dishes
Y8DVSSxR87pY_300.000_310.000.wav	Speech,Frying
Y8XVcVotWIiE_2.000_12.000.wav	Frying,Dishes
Y8Xdq4cSpwl4_90.000_100.000.wav	Frying,Speech,Dishes
Y8s70b3xf7LY_100.000_110.000.wav	Frying,Speech,Dishes
Y8sfcMZ8A3OQ_180.000_190.000.wav	Frying,Speech,Dishes
Y8wsrGjVfzQI_160.000_170.000.wav	Speech,Frying
Y923C2xEL-bY_110.000_120.000.wav	Frying,Speech,Dishes
Y94P0VLAgTb4_240.000_250.000.wav	Frying,Speech,Dishes
Y9JbcP3y9hYU_560.000_570.000.wav	Frying,Speech,Dishes
Y9KPk292No4k_140.000_150.000.wav	Speech,Frying
Y9V_qFBGs5yY_240.000_250.000.wav	Speech,Frying
Y9YO1aiPy2A4_280.000_290.000.wav	Frying,Speech
Y9_HGCP0zg-4_30.000_40.000.wav	Frying,Speech,Dishes
Y9aPbbNZGKM4_140.000_150.000.wav	Frying,Speech,Dishes
Y9bQxINhcasI_30.000_40.000.wav	Frying,Speech,Dishes
Y9iGjureW7uE_80.000_90.000.wav	Frying
Y9kMTqmnH0h8_70.000_80.000.wav	Frying,Speech,Dishes
Y9pJxCW3gGFE_120.000_130.000.wav	Frying,Dishes
Y9puiKadufhc_150.000_160.000.wav	Frying,Speech,Dishes
Y9urBm5gQ_Gs_120.000_130.000.wav	Frying,Speech
Y9vugWX2roX4_350.000_360.000.wav	Speech,Frying
Y9woSSMs77wg_160.000_170.000.wav	Frying
Y9xTGSB1Gu5k_180.000_190.000.wav	Frying,Speech,Dishes
YA-KMlW676fA_170.000_180.000.wav	Frying,Speech,Dishes
YA-ni6bLwLzs_0.000_7.000.wav	Frying
YA1vqIG8hUrA_140.000_150.000.wav	Frying,Speech,Dishes
YAXXbSozzodM_150.000_160.000.wav	Speech,Frying
YA_Ed02Fc8uI_520.000_530.000.wav	Speech,Frying
YAbj_Mr9vSF4_30.000_40.000.wav	Frying
YAcv5XdRQYUg_350.000_360.000.wav	Frying
YAiPaclfScPk_30.000_40.000.wav	Speech,Dishes
YAq9aVc38ENg_530.000_540.000.wav	Frying,Speech,Dishes
YAvtbBBUmJnY_30.000_40.000.wav	Frying,Speech,Dishes
YAxjVvxlVrB0_70.000_80.000.wav	Frying,Speech,Dishes
YB1jt_Zl16BM_140.000_150.000.wav	Frying,Speech,Dishes
YB6PFjZ09CeQ_160.000_170.000.wav	Frying,Speech,Dishes
YB7mBrG4WDFI_210.000_220.000.wav	Frying,Dishes
YB9tmpIYIBWc_40.000_50.000.wav	Frying,Dishes
YBCMH41D40C0_150.000_160.000.wav	Speech,Frying
YBKNZ1V5Vwio_190.000_200.000.wav	Frying
YBUqBatiRaS0_30.000_40.000.wav	Frying
YC0yegOHoNH8_150.000_160.000.wav	Frying,Dishes
YC61p3UzHJlc_60.000_70.000.wav	Frying
YC9RkVD1AgtU_60.000_70.000.wav	Frying
YCYsgCcBFp9M_30.000_40.000.wav	Frying,Dishes
YD5LEHkIb3pI_30.000_40.000.wav	Frying
YDK6lH3TIvvM_6.000_16.000.wav	Frying,Dishes
YEdapWc6McpE_150.000_160.000.wav	Frying,Dishes
YExjkmiWArck_380.000_390.000.wav	Frying
YFA_mtHkWx_A_350.000_360.000.wav	Frying,Dishes
YF_EGkmOEU6s_9.000_19.000.wav	Frying
YFjs4ljE0B9M_220.000_230.000.wav	Frying,Dishes
YFoAmYrmOvbU_30.000_40.000.wav	Frying
Y-TDsXxTaw2Q_520.000_530.000.wav	Dishes
Y-WEfNbZO_LE_130.000_140.000.wav	Dishes
Y-YLpD1UW8qU_0.000_10.000.wav	Dishes
Y-hWRLlRjetY_10.000_20.000.wav	Dishes
Y-xyHS0dJ3R8_190.000_200.000.wav	Dishes
Y074nzzlXf_g_70.000_80.000.wav	Dishes
Y0r2OVHasER0_140.000_150.000.wav	Dishes
Y1Ulak3dMnGU_18.000_28.000.wav	Dishes
Y1h5vQr1yu2E_100.000_110.000.wav	Dishes
Y1hL4MSPzMZ0_270.000_280.000.wav	Dishes,Frying
Y1lqdBjdJgWg_50.000_60.000.wav	Dishes
Y2MwW5vQm4wI_210.000_220.000.wav	Dishes
Y2RQQORu0diE_60.000_70.000.wav	Dishes
Y2b7NoEYo56g_80.000_90.000.wav	Dishes
Y2dZ7ZV3vK28_30.000_40.000.wav	Dishes
Y2hahuIUm410_40.000_50.000.wav	Dishes
Y2p230m8MT0I_60.000_70.000.wav	Dishes
Y2qXtaTZdvrY_20.000_30.000.wav	Dishes
Y2tJYLjtQQjM_170.000_180.000.wav	Dishes
Y32V6Gv7S6mA_50.000_60.000.wav	Dishes
Y4FdTwg1jmAk_2.000_12.000.wav	Dishes
Y4QbTi4xcuVY_30.000_40.000.wav	Dishes
Y4RPbOWqEeVk_310.000_320.000.wav	Dishes
Y4SDfWBgrXVM_10.000_20.000.wav	Dishes
Y4XoQgeO26Ls_0.000_9.000.wav	Dishes
Y4fti1n2kmss_10.000_20.000.wav	Dishes
Y4vjsxKB1d5o_310.000_320.000.wav	Dishes
Y5D2UdmWOipI_10.000_20.000.wav	Dishes
Y69VgW9hZ1jc_190.000_200.000.wav	Dishes
Y6faPFBUvXh0_200.000_210.000.wav	Dishes
Y6hpAs8vJOow_70.000_80.000.wav	Dishes
Y75Ro0rRqJdg_50.000_60.000.wav	Dishes
Y7C4HntU8OzA_0.000_10.000.wav	Dishes
Y7WlRADYl44I_30.000_40.000.wav	Dishes
Y8GFntf9pr2M_120.000_130.000.wav	Dishes
Y9A1Sm-1KEqo_190.000_200.000.wav	Dishes
Y9SRUFh4J-9Y_80.000_90.000.wav	Dishes
Y9lBCoB8g7fU_20.000_30.000.wav	Dishes
Y9rjQjEg-XV0_0.000_7.000.wav	Dishes
Y9wQaQJq0Aok_100.000_110.000.wav	Dishes
YBNUpvKtFrlM_380.000_390.000.wav	Dishes
Y-6n82E5zyuY_70.000_80.000.wav	Alarm_bell_ringing
Y-kJT_nUHinA_50.000_60.000.wav	Alarm_bell_ringing
Y0j1-0Y6lGck_120.000_130.000.wav	Alarm_bell_ringing,Speech
Y2GQHZpe5yjA_50.000_60.000.wav	Alarm_bell_ringing
Y3bfLx0v2z_M_10.000_20.000.wav	Alarm_bell_ringing
Y3jlZEJBFJWQ_220.000_230.000.wav	Alarm_bell_ringing
Y54tr1EdazoQ_0.000_10.000.wav	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	Alarm_bell_ringing
Y61X1X_LmORw_90.000_100.000.wav	Alarm_bell_ringing,Speech
Y6Q2pEz4dH9o_190.000_200.000.wav	Alarm_bell_ringing
Y6TkcupyZ5Fo_50.000_60.000.wav	Alarm_bell_ringing
Y73BZrwK0WG4_10.000_20.000.wav	Alarm_bell_ringing
Y79rmTWPTE4k_20.000_30.000.wav	Alarm_bell_ringing,Alarm_bell_ringing
Y84DPXuqLmPU_10.000_20.000.wav	Alarm_bell_ringing
Y8eEE_7vieA4_60.000_70.000.wav	Alarm_bell_ringing
Y8qft_Gz8pbI_40.000_50.000.wav	Alarm_bell_ringing,Speech
Y94sZbMbYJu0_200.000_210.000.wav	Alarm_bell_ringing
Y9h5ROryAOB8_30.000_40.000.wav	Alarm_bell_ringing
Y9it7TG54R7o_20.000_30.000.wav	Alarm_bell_ringing
YAdC7VM5iayo_30.000_40.000.wav	Alarm_bell_ringing
YBbe0SLalfds_300.000_310.000.wav	Alarm_bell_ringing
YBv7HaboieiI_30.000_40.000.wav	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	Alarm_bell_ringing,Speech
YDKIzFmeudjY_10.000_20.000.wav	Alarm_bell_ringing
YDvo5gaHHMss_60.000_70.000.wav	Alarm_bell_ringing
YDxl06F35zRU_190.000_200.000.wav	Alarm_bell_ringing
YEzPcuNoSHMM_100.000_110.000.wav	Alarm_bell_ringing,Speech
YFkxerJFHgwk_30.000_40.000.wav	Alarm_bell_ringing
YFuWDfaQjbvs_100.000_110.000.wav	Alarm_bell_ringing
YG9THIahRtIg_30.000_40.000.wav	Alarm_bell_ringing
YIJCt1QRXB2c_10.000_20.000.wav	Alarm_bell_ringing
YINo6GZA4JmI_30.000_40.000.wav	Alarm_bell_ringing
YImI6wq8MZHI_30.000_40.000.wav	Alarm_bell_ringing
YJUfqY02LE8o_30.000_40.000.wav	Alarm_bell_ringing
YK_nRJ9wSrJo_230.000_240.000.wav	Alarm_bell_ringing
YKlhaNw2GOdI_30.000_40.000.wav	Alarm_bell_ringing
YLUXsrbkMXAo_30.000_40.000.wav	Alarm_bell_ringing,Speech
YMAKDYhkqEuM_30.000_40.000.wav	Alarm_bell_ringing
YMU-mjwNA8WA_10.000_20.000.wav	Alarm_bell_ringing
YNc2S-9oUB8M_70.000_80.000.wav	Alarm_bell_ringing
YNuua5ODd_fU_50.000_60.000.wav	Alarm_bell_ringing,Speech
YP4qAI2r1p-Y_20.000_30.000.wav	Alarm_bell_ringing,Speech
YP91WX58Lmy0_30.000_40.000.wav	Alarm_bell_ringing,Speech
YP_LNQaKzuik_20.000_30.000.wav	Alarm_bell_ringing
YPaTwyzQDgmU_70.000_80.000.wav	Alarm_bell_ringing
YPti94mTT8SY_30.000_40.000.wav	Alarm_bell_ringing
YQSgqjJ2iglM_30.000_40.000.wav	Alarm_bell_ringing
YRMfA-0f-aDk_12.000_22.000.wav	Alarm_bell_ringing
YTZmFozrJ7BE_20.000_30.000.wav	Alarm_bell_ringing
YTau23jfxRV0_2.000_12.000.wav	Alarm_bell_ringing
YTx8HKkQEPrc_10.000_20.000.wav	Alarm_bell_ringing
YU4nhmciONvk_20.000_30.000.wav	Alarm_bell_ringing
YUtFWit1DrMk_0.000_10.000.wav	Alarm_bell_ringing
YVbPjWw7pRzo_230.000_240.000.wav	Alarm_bell_ringing
YWQsD5BeHcVM_80.000_90.000.wav	Alarm_bell_ringing
YWpaOXMCen7s_0.000_10.000.wav	Alarm_bell_ringing
YWvGEDbhCAps_0.000_10.000.wav	Alarm_bell_ringing
YWzt30lCBGHs_60.000_70.000.wav	Alarm_bell_ringing,Speech
YX6U476H2pWw_20.000_30.000.wav	Alarm_bell_ringing
YXOxXhQAmuYM_110.000_120.000.wav	Alarm_bell_ringing
Y3Q4BXiy1O4M_130.000_140.000.wav	Alarm_bell_ringing
Y-Jnns0s8q2g_22.000_32.000.wav	Alarm_bell_ringing,Speech
Y-ZgUXgJn4U0_0.000_10.000.wav	Alarm_bell_ringing
Y-pP61DogSPY_30.000_40.000.wav	Alarm_bell_ringing
Y0F1zmrJb1tI_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y0FS8b5CAMp8_150.000_160.000.wav	Alarm_bell_ringing,Speech
Y0IkRggWmlfo_0.000_10.000.wav	Alarm_bell_ringing,Speech
Y17cA4Gv1BZY_220.000_230.000.wav	Alarm_bell_ringing
Y1Iv2NfqIrS4_21.000_31.000.wav	Alarm_bell_ringing
Y1bmyWAIQ8kU_60.000_70.000.wav	Alarm_bell_ringing,Speech
Y20ARmYU0v4I_10.000_20.000.wav	Alarm_bell_ringing
Y2Lr0D12vRyc_20.000_30.000.wav	Alarm_bell_ringing
Y2MXgZDIhMBE_140.000_150.000.wav	Alarm_bell_ringing
Y2VQtwvIo8qs_470.000_480.000.wav	Alarm_bell_ringing,Speech
Y2Y0T7yIvKsk_50.000_60.000.wav	Alarm_bell_ringing,Speech
Y2rDDBfzFoFE_270.000_280.000.wav	Alarm_bell_ringing,Speech
Y32j2ljoJnrs_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y3DRjPtu_lPs_1.000_11.000.wav	Alarm_bell_ringing
Y3YRHXBx7M-o_0.000_10.000.wav	Alarm_bell_ringing
Y3faRdcvQG4c_0.000_10.000.wav	Alarm_bell_ringing
Y3wFAf6wVAVM_100.000_110.000.wav	Alarm_bell_ringing
Y3za58UBL5rE_0.000_10.000.wav	Alarm_bell_ringing
Y4CKQdo1ppjs_0.000_10.000.wav	Alarm_bell_ringing
Y4GpYhHH7V7g_7.000_17.000.wav	Alarm_bell_ringing
Y4UOZhV_zU0g_0.000_10.000.wav	Alarm_bell_ringing,Speech
Y5CQxRy_KRLg_170.000_180.000.wav	Alarm_bell_ringing
Y5c5Xz7mbQcA_20.000_30.000.wav	Alarm_bell_ringing,Speech
Y5vgZPDEI0Xo_130.000_140.000.wav	Alarm_bell_ringing,Speech
Y6AIQWsPfoVg_50.000_60.000.wav	Alarm_bell_ringing
Y6Tc-PG_aE9k_0.000_10.000.wav	Alarm_bell_ringing
Y6mZSpGpIy-M_0.000_10.000.wav	Alarm_bell_ringing
Y7aaCPJACSg4_6.000_16.000.wav	Alarm_bell_ringing
Y7kSLOXodo5Y_20.000_30.000.wav	Alarm_bell_ringing
Y8ElgFfdm3I4_30.000_40.000.wav	Alarm_bell_ringing
Y8FOSukeEmlI_0.000_10.000.wav	Alarm_bell_ringing
Y8l_rjIsUzdQ_16.000_26.000.wav	Alarm_bell_ringing
Y8mOksvfiImI_130.000_140.000.wav	Alarm_bell_ringing,Speech
Y9MOOm2UWqg4_90.000_100.000.wav	Alarm_bell_ringing,Speech
Y9a9wO2zHK_0_20.000_30.000.wav	Alarm_bell_ringing
YAeqkD4U_KvU_90.000_100.000.wav	Alarm_bell_ringing
YBIMZ4xizgBc_0.000_10.000.wav	Alarm_bell_ringing
YC08BB39CkeU_0.000_10.000.wav	Alarm_bell_ringing
YCSkW8JWWITY_0.000_5.000.wav	Alarm_bell_ringing
YCeyeVxQTXts_12.000_22.000.wav	Alarm_bell_ringing
YDN0gNwt-XuM_140.000_150.000.wav	Alarm_bell_ringing,Speech
YDWZjGH0sXXU_30.000_40.000.wav	Alarm_bell_ringing
YEZolNzNjcEs_50.000_60.000.wav	Alarm_bell_ringing,Speech
YEbMfK3MVPYU_0.000_10.000.wav	Alarm_bell_ringing
YF56fFsSYrj8_0.000_10.000.wav	Alarm_bell_ringing
YFLTWUsc03mg_120.000_130.000.wav	Alarm_bell_ringing,Speech
YFP1l5Q2DnHU_270.000_280.000.wav	Alarm_bell_ringing,Speech
YFc3GdhovCpQ_0.000_9.000.wav	Alarm_bell_ringing,Speech
YFf-LWu7Eyag_40.000_50.000.wav	Alarm_bell_ringing,Speech
YFl6VgLJBfZI_10.000_20.000.wav	Alarm_bell_ringing
YH0Y9Qmjdtrw_60.000_70.000.wav	Alarm_bell_ringing,Speech
YHN8v2mMMc9c_30.000_40.000.wav	Alarm_bell_ringing
YHgNqeUAvbVI_10.000_20.000.wav	Alarm_bell_ringing,Speech
YJPtjelwyiyY_280.000_290.000.wav	Alarm_bell_ringing,Speech
YK9GDTXuoqp4_14.000_24.000.wav	Alarm_bell_ringing
YKXzsUM_hd04_30.000_40.000.wav	Alarm_bell_ringing
YL-shyM-lAF4_70.000_80.000.wav	Alarm_bell_ringing
YL2YkwcKaus4_30.000_40.000.wav	Alarm_bell_ringing
Y17xCyq_4wvs_440.000_450.000.wav	Dishes
YTSnq6n8tElo_0.000_10.000.wav	Dishes
Yg42ecK_5Ql4_30.000_40.000.wav	Dishes,Speech
YdnFtHhbyprM_60.000_70.000.wav	Dishes
YiUMViXPOP78_130.000_140.000.wav	Dishes
Y7yeWLEus7OI_80.000_90.000.wav	Electric_shaver_toothbrush
Y-l8PxqOuQno_440.000_450.000.wav	Electric_shaver_toothbrush
Y0d8_1lfiU0Q_90.000_100.000.wav	Electric_shaver_toothbrush,Speech
Y0ny3NV1LczM_0.000_10.000.wav	Electric_shaver_toothbrush,Speech
Y0uX3T48TZ-o_0.000_10.000.wav	Electric_shaver_toothbrush
Y10ka4Hi5ulc_190.000_200.000.wav	Electric_shaver_toothbrush,Speech
Y15MHODWgCm0_460.000_470.000.wav	Electric_shaver_toothbrush,Speech
Y1C0KmX3qjOI_80.000_90.000.wav	Electric_shaver_toothbrush
Y1VPLtD6f3ww_200.000_210.000.wav	Electric_shaver_toothbrush,Speech
Y2cVWhokonSg_250.000_260.000.wav	Electric_shaver_toothbrush
Y4Ej40iHrA-Q_300.000_310.000.wav	Electric_shaver_toothbrush,Speech
Y4iAdrVeCMZg_120.000_130.000.wav	Electric_shaver_toothbrush
Y4nOZGodjdJQ_450.000_460.000.wav	Electric_shaver_toothbrush,Speech
Y4qVqsHqlAfU_50.000_60.000.wav	Electric_shaver_toothbrush
Y5FNOfXHPtL8_110.000_120.000.wav	Electric_shaver_toothbrush,Speech
Y5P5Hw47eHq0_70.000_80.000.wav	Electric_shaver_toothbrush
Y6pgLixTKuLk_0.000_10.000.wav	Electric_shaver_toothbrush
Y6qa2gp8O9FA_10.000_20.000.wav	Electric_shaver_toothbrush
Y74H2THUDZTo_130.000_140.000.wav	Electric_shaver_toothbrush
Y7mvN10Zo2mg_180.000_190.000.wav	Electric_shaver_toothbrush
Y7yj_qBopdZU_100.000_110.000.wav	Electric_shaver_toothbrush,Speech
Y8_H6Pxw2hdI_80.000_90.000.wav	Electric_shaver_toothbrush
Y8zgQgREF1rA_210.000_220.000.wav	Electric_shaver_toothbrush,Speech
Y948s7w-mFs8_460.000_470.000.wav	Electric_shaver_toothbrush
Y9TAqtOkm1oY_20.000_30.000.wav	Electric_shaver_toothbrush
Y9UREnfaEBIs_180.000_190.000.wav	Electric_shaver_toothbrush,Speech
Y9vnCi8nepzY_10.000_20.000.wav	Electric_shaver_toothbrush
YAaeemnJDijQ_300.000_310.000.wav	Electric_shaver_toothbrush,Speech
YClD5nZPCYpo_340.000_350.000.wav	Electric_shaver_toothbrush
YDJ67WIInEfQ_190.000_200.000.wav	Electric_shaver_toothbrush
YDshGlHW-Gso_470.000_480.000.wav	Electric_shaver_toothbrush
YE2Wz2m4OnNc_320.000_330.000.wav	Electric_shaver_toothbrush,Speech
YEsPtgM0aEtI_90.000_100.000.wav	Electric_shaver_toothbrush
YG-HHDd9iGBk_0.000_10.000.wav	Electric_shaver_toothbrush,Speech
YGH_MVIMQFHM_0.000_10.000.wav	Electric_shaver_toothbrush
YIISdb2xY1c8_70.000_80.000.wav	Electric_shaver_toothbrush
YIM7fC7cC-0s_90.000_100.000.wav	Electric_shaver_toothbrush,Speech
YJuRJ472fUnk_100.000_110.000.wav	Electric_shaver_toothbrush,Speech
YLWzfyt3e5Z8_40.000_50.000.wav	Electric_shaver_toothbrush,Speech
YMGDY9Vzb7aU_320.000_330.000.wav	Electric_shaver_toothbrush,Speech
YN3K9gKi72D8_0.000_10.000.wav	Electric_shaver_toothbrush
YOggnKrdzaQw_110.000_120.000.wav	Electric_shaver_toothbrush,Speech
YPmxd_5MzMOU_360.000_370.000.wav	Electric_shaver_toothbrush,Speech
YPuKbruzBgtQ_120.000_130.000.wav	Electric_shaver_toothbrush
YQ82Zx2To3p0_274.000_284.000.wav	Electric_shaver_toothbrush,Speech
YRKJ92g6Rlbg_50.000_60.000.wav	Electric_shaver_toothbrush
YS6J_TBsr60w_60.000_70.000.wav	Electric_shaver_toothbrush,Speech
YSfkcX840S7E_340.000_350.000.wav	Electric_shaver_toothbrush,Speech
YTJQ2QmTpdiY_290.000_300.000.wav	Electric_shaver_toothbrush
YTysWRPM860E_360.000_370.000.wav	Electric_shaver_toothbrush,Speech
YUOQK9dEKpwU_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
YV0ML6ZWxKtY_30.000_40.000.wav	Electric_shaver_toothbrush,Running_water,Speech
YVvDxsU8fX-Y_70.000_80.000.wav	Electric_shaver_toothbrush,Speech
YWYOZOVeL38I_400.000_410.000.wav	Electric_shaver_toothbrush,Speech
YWwwwbUrBLbQ_180.000_190.000.wav	Electric_shaver_toothbrush,Speech
YXkhekLeZL0Q_120.000_130.000.wav	Electric_shaver_toothbrush,Speech
