filename	onset	offset	event_label
1730.wav	0.5474527276828131	1.7207407095422234	Speech
1730.wav	7.252896974902184	8.901286974902185	Speech
1730.wav	2.1498494963262145	3.0495544963262144	Cat
1730.wav	3.381295757389838	4.365384182946052	Cat
1730.wav	9.221366407188944	10.0	Cat
1730.wav	4.458339032972306	7.867069032972306	Dog
1732.wav	1.6519030909633363	3.4315176034349917	Cat
1732.wav	4.4310173235075725	5.4685453235075725	Cat
1732.wav	4.5931389538071485	6.1633199538071475	Speech
1732.wav	9.222073681362893	9.782209681362893	Speech
1734.wav	9.708876123864089	10.0	Cat
1736.wav	0.1284267086500462	2.3363975479467785	Cat
1736.wav	2.709358902462122	3.494891782280716	Cat
1736.wav	5.683065952369026	6.286308582754514	Cat
1736.wav	6.619805431643147	7.893546431643148	Cat
1736.wav	3.2049954606596334	6.01806550499962	Speech
1738.wav	0.3838058665073445	2.5206800626272616	Cat
1738.wav	3.2459404866320765	4.0321989900334385	Cat
1738.wav	5.313763309598488	5.9170059399839765	Cat
1738.wav	7.043484951163798	8.089697951163798	Cat
1738.wav	5.940761129660412	7.914638680680819	Speech
1739.wav	4.95180715989342	5.751353159893419	Cat
1740.wav	2.1912622617662967	3.50397400409548	Cat
1740.wav	6.429670121904534	7.871960121904534	Cat
1740.wav	9.116015371842787	9.90590199315798	Cat
1741.wav	7.173695758362625	8.447436758362624	Cat
1742.wav	0.2617300031241403	1.612113766002374	Cat
1742.wav	4.867871326964329	5.5455787292214245	Cat
1742.wav	8.316470470309548	9.195676470309547	Cat
1742.wav	1.3263024634812666	1.6275723047511077	Speech
1742.wav	3.1977701951562185	4.67695136735119	Speech
1742.wav	6.6014704857727065	7.667751485772706	Speech
1744.wav	0.8478715543636361	1.6796175543636362	Speech
1744.wav	2.4941431295777408	3.2803331295777407	Cat
1744.wav	3.6757091021475916	6.892227748400232	Cat
1745.wav	1.4132935453871185	2.4293025453871184	Cat
1745.wav	6.8788336555156935	8.079876655515694	Cat
1746.wav	0.6851118294994709	1.4932763594802825	Cat
1746.wav	1.7642149290232525	2.3941919290232523	Cat
1746.wav	5.3204339361668564	6.269662936166857	Cat
1746.wav	8.019247721671741	9.09502972167174	Cat
1746.wav	3.5943118467303212	4.515467846730321	Speech
1747.wav	2.861592910730946	4.421421436822236	Cat
1749.wav	0.6250098167872232	1.8986828167872232	Cat
1749.wav	3.0988229216111938	4.048051921611194	Cat
1749.wav	8.529582578971738	9.40878857897174	Cat
1749.wav	2.23079023530462	2.6225362353046195	Dog
1749.wav	2.95552671691033	6.508905401717587	Speech
175.wav	1.696441475521411	2.468028475521411	Dog
175.wav	3.2987616379624165	3.609895424810489	Alarm_bell_ringing
175.wav	4.861244714506022	5.220518714506022	Alarm_bell_ringing
175.wav	6.4832291699933	6.8034331699933	Alarm_bell_ringing
1750.wav	0.4361737645831524	1.084450408574082	Cat
1750.wav	3.820412148200608	4.602906148200606	Cat
1750.wav	5.071831865834962	6.808481026441682	Cat
1750.wav	9.343479700951585	9.865656571699883	Cat
1751.wav	0.2448361006584492	1.1132261006584492	Cat
1751.wav	5.099523622907747	6.409388537589844	Cat
1751.wav	9.06838283765401	9.70375683765401	Cat
1751.wav	4.693329557924046	5.036413458150803	Dog
1752.wav	7.076466288129977	7.950978288129977	Cat
1753.wav	0.15843282580160134	1.0533307849852749	Cat
1753.wav	9.16246366683593	9.765706297221417	Cat
1754.wav	4.205128052284191	4.9906609321027835	Cat
1754.wav	8.709767085488483	9.915231938096193	Cat
1754.wav	4.905598095762628	6.378160095762628	Speech
1754.wav	6.240050714035286	6.7224767140352855	Dog
1754.wav	8.981785486949788	10.0	Dog
1755.wav	5.063964594181601	5.659384095315389	Cat
1755.wav	9.174223050557051	10.0	Cat
1756.wav	4.869084215772272	10.0	Cat
1756.wav	6.0426186415046335	6.343888482774474	Speech
1757.wav	2.4995698957782126	3.4549208957782125	Cat
1757.wav	5.043240688080554	5.9110864930692175	Cat
1757.wav	3.3917692535544104	3.8693652535544105	Speech
1758.wav	0.9815543949863011	2.4238443949863013	Cat
1758.wav	4.050491540638856	4.509969540638855	Cat
1758.wav	6.1183992270508245	7.582501698004572	Cat
1758.wav	2.2381381065572468	3.278744354185632	Speech
1758.wav	4.085223895892571	5.944974462785995	Speech
1759.wav	0.27151901047402394	1.0194780104740242	Dog
1759.wav	0.8564367285953957	2.7268569239635485	Cat
1759.wav	8.776339157830456	10.0	Cat
1762.wav	1.01503915108183	1.26503915108183	Dishes
1762.wav	2.7675718153788678	3.1287508153788672	Dishes
1762.wav	3.479687195202521	4.311251821052862	Dishes
1762.wav	1.7602352800401984	2.0959949172284067	Speech
1765.wav	4.108876722224588	4.358876722224588	Dishes
1765.wav	4.951320236716528	5.201320236716528	Dishes
1765.wav	6.3991544031312415	7.111875403131242	Speech
1765.wav	9.52035917198942	10.0	Speech
1766.wav	0.7824215589232769	2.617092558923277	Speech
1766.wav	3.378680177423431	4.110584939328193	Speech
1766.wav	6.506498150494164	7.132280150494164	Speech
1766.wav	1.7477873865199085	2.1089663865199086	Dishes
1766.wav	3.3078372980641517	3.7670432980641513	Dishes
1766.wav	5.286894903011408	7.170007118510449	Dishes
1766.wav	7.3927576656700715	7.6427576656700715	Dishes
1768.wav	0.2347402331111708	0.7988218657642321	Speech
1768.wav	3.9877278718676563	4.237727871867657	Dishes
1768.wav	6.9464718008845905	7.359396800884589	Dishes
1768.wav	8.582041128518107	9.844195128518107	Dishes
1769.wav	0.9618334375347122	1.2118334375347122	Dishes
177.wav	1.5167862321132513	1.8316612321132515	Alarm_bell_ringing
177.wav	6.185950928056196	10.0	Alarm_bell_ringing
1771.wav	1.3123049249968042	1.5623049249968042	Dishes
1771.wav	3.8615734788527702	4.111573478852771	Dishes
1771.wav	6.576845721036657	7.817525721036657	Speech
1773.wav	2.2392141046346343	5.875994104634635	Frying
1773.wav	3.2884118104346984	3.5384118104346984	Dishes
1773.wav	8.335833634094563	9.02562955246191	Dishes
1775.wav	0.3091681365297152	0.8478751365297152	Speech
1775.wav	5.2912500198005485	5.9170320198005495	Speech
1775.wav	9.573842316299572	10.0	Speech
1775.wav	5.698007856081759	5.948007856081759	Dishes
1779.wav	2.744142545601236	2.994142545601236	Dishes
1779.wav	3.5400022571529948	4.555113923201475	Dishes
1779.wav	4.98697682153303	5.379228875029416	Dishes
1779.wav	5.333239124483616	7.224078124483617	Speech
1779.wav	8.473751990335977	8.818400516413075	Speech
1780.wav	5.629108451157769	5.879108451157769	Dishes
1780.wav	9.253280599825981	9.887520599825981	Speech
1781.wav	1.962036837092924	2.6688168370929235	Speech
1781.wav	5.645230947662681	7.1799928524245855	Speech
1781.wav	3.4238791645395543	3.6738791645395543	Dishes
1781.wav	8.614154255780933	8.984766255780931	Dishes
1783.wav	5.630351779242901	6.761513110575748	Dishes
1783.wav	7.840798529387317	8.247102384262599	Speech
1786.wav	0.7065646319126382	1.2715076319126382	Dishes
1786.wav	5.952260523078697	6.7838251489290355	Dishes
1786.wav	7.653346603806177	7.977995129883273	Dishes
1786.wav	8.232844311122541	9.00422731112254	Dishes
1786.wav	4.571239507304566	7.216228169436084	Speech
1787.wav	0.3541624354782943	2.029967424140426	Speech
1787.wav	9.083179990993814	9.969596990993814	Speech
1787.wav	0.4753093585992431	0.7253093585992432	Dishes
1789.wav	0.09752524669773124	0.6749167645972174	Dishes
1789.wav	4.173702857940416	4.423702857940416	Dishes
1789.wav	5.512070239665798	5.762070239665798	Dishes
1789.wav	6.754819223489901	7.011327159997836	Dishes
1789.wav	5.620914775570671	7.407426852549323	Speech
1789.wav	7.929252277816769	9.065669277816768	Speech
1790.wav	2.7589095582241523	4.1589095582241535	Dishes
1790.wav	6.1055200338791975	6.3555200338791975	Dishes
1790.wav	8.219465766778951	10.0	Dishes
1791.wav	1.7195959947867363	2.155559713607598	Dishes
1791.wav	3.2032112927272562	3.9594922927272562	Dishes
1791.wav	4.404635509609934	4.775247509609933	Dishes
1791.wav	8.159760452306637	8.572572243689859	Speech
1791.wav	9.1814536512435	9.863267651243499	Speech
1792.wav	1.9607799140920736	2.396743632912936	Dishes
1792.wav	4.954615188219983	6.714093188219984	Dishes
1796.wav	1.1229838329941728	1.5757728329941731	Dishes
1797.wav	5.138551823594492	5.388551823594492	Dishes
1797.wav	7.841498903092329	8.58374793002625	Dishes
1798.wav	1.923838945173916	3.683316945173916	Dishes
1798.wav	6.779420531815286	7.203955531815286	Dishes
1799.wav	8.257072832090268	8.507072832090268	Dishes
18.wav	1.4429233510238615	1.9264603510238616	Alarm_bell_ringing
18.wav	2.29844984240881	2.6185858424088098	Alarm_bell_ringing
18.wav	8.471314603365197	8.721314603365197	Alarm_bell_ringing
18.wav	2.537007728659486	3.788458728659486	Speech
1801.wav	5.890294047222402	6.401155725226937	Dishes
1802.wav	0.5467403495386289	1.4584781397304076	Dishes
1802.wav	1.7600905807702023	2.0100905807702025	Dishes
1802.wav	5.837356734053607	6.271823734053607	Dishes
1802.wav	3.429554061204825	4.0422070612048255	Speech
1802.wav	5.581403877327046	5.831403877327046	Speech
1802.wav	7.195509383048216	10.0	Running_water
1805.wav	4.43540608130942	4.728626035957946	Dishes
1805.wav	6.5582811284072555	8.836444128407258	Speech
1807.wav	5.159248077257375	5.409248077257375	Dishes
1808.wav	0.4166179272591988	0.6666179272591988	Dishes
1809.wav	0.6500225273513988	1.3288433890294034	Dishes
1809.wav	3.836730405609793	4.336050133500948	Dishes
181.wav	1.6343429778607916	1.8843429778607916	Alarm_bell_ringing
181.wav	4.169234529689136	7.817171037625644	Alarm_bell_ringing
181.wav	8.920511174067569	9.735454174067566	Speech
1810.wav	2.251950207223479	2.501950207223479	Dishes
1810.wav	4.885889380066684	5.657272380066682	Dishes
1810.wav	6.4604888741868365	6.7104888741868365	Dishes
1810.wav	3.709095594126296	5.840660219976636	Speech
1810.wav	7.164031663667232	7.814394475458614	Speech
1811.wav	2.133916357832768	2.787000258059525	Dishes
1811.wav	3.297131294457813	7.8785047749121215	Speech
1812.wav	1.0281133351384697	1.3519001832110318	Dishes
1812.wav	1.9408928737658564	4.3650425336298015	Dishes
1812.wav	5.205933442183679	5.455933442183679	Dishes
1812.wav	5.9659464032304905	6.2159464032304905	Dishes
1812.wav	3.8027391452323753	6.235256145232374	Speech
1812.wav	6.669643203421622	7.249756203421622	Speech
1812.wav	8.716822358315131	9.423602358315131	Speech
1813.wav	2.068593193413547	2.4297721934135468	Dishes
1813.wav	4.9911280971729575	5.2411280971729575	Dishes
1813.wav	2.2132603965802566	2.905573321750325	Speech
1814.wav	0.9326341721527478	2.444629172152748	Dishes
1814.wav	3.7748239025215065	4.024823902521506	Dishes
1814.wav	4.199761054549161	4.7962460545491625	Dishes
1814.wav	5.2006029614794285	5.4506029614794285	Dishes
1814.wav	8.501858387743086	8.788207387743086	Dishes
1814.wav	9.572785522093255	10.0	Speech
1816.wav	0.7568257096477294	1.0068257096477295	Dishes
1816.wav	2.2217056087456157	2.4717056087456157	Dishes
1816.wav	8.471595016815643	8.721595016815643	Dishes
1816.wav	5.621434129970188	6.027737984845473	Speech
1816.wav	6.39494930139263	8.254699868286053	Speech
1817.wav	0.07271499631138692	2.3490415269236316	Blender
1817.wav	1.8159839205025683	2.0659839205025685	Dishes
1818.wav	2.3579363429920916	3.9889793429920917	Speech
1818.wav	3.3955509359194314	3.690199461996528	Dishes
1818.wav	4.546344534164083	4.8701313822366465	Dishes
182.wav	4.63566075358891	7.0798557535889115	Alarm_bell_ringing
182.wav	7.556158886042581	7.87334688604258	Alarm_bell_ringing
182.wav	4.77818319380874	5.184487048684024	Speech
1820.wav	1.424515721220874	10.0	Frying
1820.wav	5.6657774820226345	5.9157774820226345	Dishes
1820.wav	9.35469395018534	9.60469395018534	Dishes
1820.wav	8.633330496837493	8.883330496837493	Speech
1822.wav	1.8277044141295948	3.2029651851046514	Speech
1822.wav	3.8120498235543536	5.2846118235543535	Speech
1822.wav	7.510812709530433	8.242717471435196	Speech
1822.wav	2.1400192359508807	2.6393389638420377	Dishes
1822.wav	3.0437073893784943	3.4531631716914197	Dishes
1822.wav	8.430709956963657	8.680709956963657	Dishes
1822.wav	5.59896537031312	10.0	Frying
1822.wav	8.648195396277679	9.685723396277679	Cat
1823.wav	2.4996732014370293	2.860852201437029	Dishes
1823.wav	4.053668053813191	5.685934457703805	Dishes
1823.wav	7.466090342590818	8.29765496844116	Dishes
1823.wav	8.085765518878645	8.574835518878645	Speech
1828.wav	0.3049638700405132	0.7280477702672705	Dishes
1828.wav	0.989242815517104	1.4252065343379656	Dishes
1828.wav	5.443189731798598	5.693189731798598	Dishes
1828.wav	1.7735546613242723	2.538974162458059	Speech
1829.wav	1.4184924401876065	2.0937852215322454	Dishes
1829.wav	5.39536447153595	7.1666427354742845	Dishes
1829.wav	7.456898582132784	7.8102315821327855	Dishes
1829.wav	3.5571151988498997	4.0958221988499	Speech
1829.wav	5.9151374175532245	10.0	Blender
183.wav	3.251221462554824	4.241820910470799	Speech
183.wav	7.043289662749907	7.302291662749907	Speech
183.wav	4.532833921416366	6.959477912346072	Alarm_bell_ringing
183.wav	7.9375008509540494	8.254779762518679	Alarm_bell_ringing
183.wav	7.230347584854614	7.683612584854614	Dog
1831.wav	6.569040654358082	6.819040654358082	Dishes
1831.wav	8.874755637571484	10.0	Speech
1832.wav	1.011888101770696	5.652318940772964	Speech
1832.wav	6.602354547104054	7.015166338487274	Speech
1832.wav	1.412763238068309	1.6933981587032296	Dishes
1832.wav	4.2337628524859525	4.4837628524859525	Dishes
1832.wav	5.833798249896753	6.138197249896753	Dishes
1832.wav	8.30830495103013	8.90961995103013	Dishes
1834.wav	0.5028205408141502	0.7528205408141502	Dishes
1834.wav	5.9043868556757495	6.1543868556757495	Dishes
1835.wav	2.4858204555546344	2.9103554555546345	Dishes
1835.wav	8.675318032727809	10.0	Dishes
1836.wav	0.10878455214156732	0.35878455214156735	Dishes
1836.wav	0.5094372629588535	0.7594372629588535	Dishes
1836.wav	1.1478128307420867	1.3978128307420867	Dishes
1836.wav	2.1489765182434017	2.3989765182434017	Dishes
1836.wav	4.591968465122352	7.486072711803978	Dishes
1836.wav	9.01146609696302	9.26146609696302	Dishes
1836.wav	1.7125941585955433	3.844158784445883	Speech
1837.wav	0.5349182914807007	2.4599069536122204	Speech
1837.wav	2.9330477651756115	3.3349067651756115	Speech
1837.wav	7.295637886037028	7.823528886037028	Speech
1837.wav	8.661648093872966	9.00545761768249	Speech
1837.wav	3.0299897426164333	5.369714926519643	Dishes
1837.wav	5.727430025017093	7.142327984200767	Dishes
1837.wav	7.944639661335255	8.273229641786598	Dishes
1837.wav	9.317589294355937	10.0	Frying
1839.wav	2.2151000242502192	2.4651000242502192	Dishes
1839.wav	6.046931646536664	8.127561223783967	Dishes
1839.wav	3.9785922976675177	5.626982297667516	Speech
1839.wav	7.891591403364324	8.778008403364327	Speech
184.wav	1.6811879094802558	2.034044909480256	Alarm_bell_ringing
184.wav	5.510864014442247	5.83122682623363	Alarm_bell_ringing
184.wav	8.11608151006778	8.435809401224242	Alarm_bell_ringing
184.wav	3.22246777424776	4.757229679009664	Speech
184.wav	6.016911186903108	6.8180901869031105	Speech
184.wav	8.317320199201141	10.0	Speech
184.wav	5.3708028996309505	5.828444622986959	Dog
1841.wav	4.568031335592167	6.792145436201142	Dishes
1841.wav	7.020344714408957	7.270344714408957	Dishes
1841.wav	4.694377805161153	5.0333347212609265	Speech
1842.wav	1.1049212096751644	2.616916209675164	Dishes
1842.wav	2.880624824920232	3.328288824920232	Dishes
1842.wav	5.228038107198177	5.478038107198177	Dishes
1842.wav	3.910210116541188	4.22680875599697	Speech
1842.wav	6.034278992791696	7.146251781907344	Speech
1843.wav	6.882892385355118	7.132892385355118	Dishes
1843.wav	7.487150467632296	8.23547246309715	Dishes
1843.wav	7.890113567144263	9.026530567144263	Speech
1844.wav	1.9308835350328164	2.8609742379806624	Blender
1844.wav	2.053853711710074	3.695939711710074	Speech
1844.wav	2.9624264708818675	3.7428114708818674	Dishes
1845.wav	1.2475219747729525	3.461807689058667	Speech
1845.wav	4.658378571115579	4.9385595711155785	Speech
1845.wav	2.831761859972468	3.081761859972468	Dishes
1845.wav	5.9302979928133785	7.689775992813378	Dishes
1851.wav	6.627635423398076	7.724029981221205	Dishes
1852.wav	1.5806529145310129	1.8306529145310129	Dishes
1852.wav	2.9493299503755566	3.5143639503755573	Dishes
1852.wav	4.91203655118714	5.16203655118714	Dishes
1854.wav	0.975294330148106	1.6095343301481062	Speech
1854.wav	2.317827972673514	4.177578539566938	Speech
1854.wav	5.537031593871161	7.335013453281591	Speech
1854.wav	9.125121827845485	10.0	Speech
1854.wav	1.7328367174914858	1.9828367174914858	Dishes
1854.wav	8.308017313355009	9.07940031335501	Dishes
1857.wav	0.16180578344038374	0.7490351261544733	Dishes
1857.wav	1.2536950133505185	1.5036950133505185	Dishes
1857.wav	2.955392345718122	3.248612300366648	Dishes
1857.wav	5.400831925472209	5.968858925472209	Dishes
1857.wav	7.036927561340341	7.34132656134034	Dishes
1857.wav	9.680644419578824	9.930644419578824	Dishes
1857.wav	7.092009174256494	10.0	Frying
1858.wav	1.1383903288416264	1.7064173288416264	Dishes
1858.wav	8.225219239803497	8.826534239803498	Dishes
1859.wav	7.0742324759343305	8.750037464596463	Speech
1859.wav	9.569840996219037	9.819840996219037	Dishes
1860.wav	0.27514572315834485	0.6030367231583449	Dishes
1860.wav	1.6281145858788524	1.951901433951415	Dishes
1860.wav	7.512783749115808	9.001392472796637	Dishes
1860.wav	1.1304523071768129	3.0470235384531734	Speech
1860.wav	5.5679561236945725	6.489112123694572	Speech
1861.wav	3.2948825702797677	3.6560615702797667	Dishes
1861.wav	3.8783198399940164	5.544824767350416	Dishes
1861.wav	6.124266555198859	6.374266555198859	Dishes
1861.wav	6.635331940673871	7.088120940673871	Dishes
1861.wav	7.858515787573077	9.096781060555713	Dishes
1862.wav	0.13914954766723134	0.5667582803717532	Dishes
1862.wav	3.9528376587891882	4.709118658789189	Dishes
1862.wav	5.411945721314216	6.050587765234535	Dishes
1862.wav	7.073728476453501	7.323728476453501	Dishes
1862.wav	0.7563495970978473	3.4267965766264985	Speech
1862.wav	6.736146079080863	7.080794605157963	Speech
1862.wav	8.645354395023075	10.0	Speech
1862.wav	8.25142201923823	10.0	Running_water
1865.wav	0.6086622291034912	1.1874602291034912	Dishes
1865.wav	6.229337633924756	6.479337633924756	Dishes
1865.wav	2.2279484881144667	4.408854829141171	Speech
1866.wav	9.038709781296324	9.288709781296324	Dishes
1867.wav	4.879020440394318	5.249564440394318	Dishes
1867.wav	6.324321761093032	6.574321761093032	Dishes
1867.wav	6.952177766535254	7.69476578663937	Dishes
1867.wav	8.379463275946389	8.674111802023486	Dishes
1867.wav	6.723017659059602	7.524196659059602	Speech
1869.wav	0.24209319180389144	0.6786238040487894	Dishes
1869.wav	1.4985367515000099	1.7485367515000099	Dishes
1869.wav	4.927290467686163	5.430487467686163	Dishes
1869.wav	9.01431326934016	9.38492526934016	Dishes
1869.wav	0.9336494686658824	2.325917042362028	Speech
1872.wav	0.36591499160474944	2.2136019916047496	Dishes
1872.wav	3.989908852312213	4.2399088523122135	Dishes
1872.wav	6.832861108023162	7.4677150336573055	Dishes
1872.wav	8.666523129139819	10.0	Dishes
1872.wav	0.9960936487867986	1.7188826487867988	Speech
1872.wav	3.5133678606711234	5.083548860671124	Speech
1872.wav	7.59209440008838	8.233069400088379	Speech
1872.wav	4.816897264401391	10.0	Running_water
1874.wav	5.282773656876191	6.11433828272653	Dishes
1874.wav	5.551017982351374	6.131130982351374	Speech
1874.wav	9.304945962644407	10.0	Speech
1878.wav	2.3976789491133204	2.6476789491133204	Dishes
1878.wav	2.8318060896077717	3.1555929376803333	Dishes
1878.wav	5.1769276509457685	6.699285650945767	Dishes
1878.wav	7.131602397949242	7.863628084665911	Dishes
1878.wav	7.875826742963015	10.0	Speech
1879.wav	2.109062672270951	2.6122596722709512	Dishes
1879.wav	3.778171513243025	5.193069472426698	Dishes
188.wav	0.006704519173110325	0.3264324103295729	Alarm_bell_ringing
188.wav	3.060792975846792	3.3814049758467917	Alarm_bell_ringing
188.wav	6.01679098695263	6.536178742054671	Alarm_bell_ringing
188.wav	4.4808902803854735	5.430119280385474	Cat
188.wav	4.489184776312649	6.120227776312648	Speech
1881.wav	1.9779597088737733	10.0	Frying
1881.wav	2.364594704881812	3.241011704881812	Dishes
1881.wav	4.41442866974212	5.391287558310983	Dishes
1881.wav	5.951423680430329	6.201423680430329	Dishes
1881.wav	8.613239982745434	8.937026830817997	Dishes
1881.wav	9.485604419033967	9.735604419033967	Dishes
1884.wav	0.7908618170255143	1.1298187331252876	Speech
1884.wav	1.6248571801511316	4.3940181778835585	Speech
1884.wav	4.051431923945011	4.652746923945012	Dishes
1884.wav	8.239075787118356	8.701683496868922	Dishes
1890.wav	4.757017294062383	5.007017294062383	Dishes
1890.wav	7.0608686903398175	7.3108686903398175	Dishes
1896.wav	3.577985555507223	4.644198555507223	Blender
1896.wav	3.633318008903829	3.883318008903829	Dishes
1896.wav	5.135233421879708	5.385233421879708	Dishes
1897.wav	0.7698941008239584	1.0198941008239584	Dishes
1897.wav	3.3893278830724456	3.6393278830724456	Dishes
1897.wav	7.841794087490536	10.0	Blender
1899.wav	2.2716101522852297	4.17356015228523	Speech
1899.wav	7.227183734197317	8.22026218852561	Dishes
19.wav	0.3929939994151155	2.962018942725773	Alarm_bell_ringing
19.wav	8.855506452440213	9.183919150852912	Alarm_bell_ringing
19.wav	2.72907217064298	3.20612417064298	Speech
1900.wav	1.6820853100114124	3.2039602518176746	Dishes
1900.wav	7.063496197286769	7.364766038556612	Speech
1908.wav	0.2371773037398584	0.4871773037398584	Dishes
1908.wav	0.7655825911910122	1.049077004644186	Dishes
1908.wav	5.789631445106096	7.375526985602209	Dishes
1908.wav	7.5566256243537175	7.927169624353716	Dishes
1908.wav	9.723575770300624	10.0	Speech
1909.wav	1.1942426827478658	2.0706596827478663	Dishes
1909.wav	3.976983452175449	5.617051149711538	Dishes
1909.wav	7.220153095552316	7.470153095552316	Dishes
1909.wav	9.476238214694902	9.815195130794676	Speech
1912.wav	1.6529517443409614	2.9336093407128434	Speech
1912.wav	4.586692849921339	5.30905084992134	Speech
1912.wav	4.101474346373133	6.3370318169266975	Dishes
1915.wav	5.200350296876378	5.450350296876378	Dishes
1915.wav	8.198989771844362	9.372277753703774	Speech
1916.wav	0.7790394751811476	1.3439824751811476	Dishes
1916.wav	3.3945562906931013	4.084352209060448	Dishes
1918.wav	7.352637472075275	8.182977472075276	Dishes
192.wav	7.299172623012439	8.16518162301244	Alarm_bell_ringing
1920.wav	1.1616298934940787	1.4116298934940787	Dishes
1920.wav	3.2078732053080543	4.123972978550684	Dishes
1920.wav	6.968963774584063	7.330142774584063	Dishes
1920.wav	8.807368683445217	10.0	Dishes
1920.wav	3.420434796425155	6.851528555788684	Speech
1920.wav	9.578662423834317	10.0	Speech
1921.wav	2.969824424358014	3.3231574243580138	Dishes
1921.wav	5.533234651357121	5.9860236513571214	Dishes
1921.wav	7.011861627844247	8.952065627844247	Dishes
1923.wav	1.852480725622868	2.4174237256228683	Dishes
1923.wav	3.92974594972807	5.046483069368742	Dishes
1923.wav	7.167220119552107	7.417220119552107	Dishes
1924.wav	0.1991345700918109	0.7655291279149401	Dishes
1924.wav	1.2158191206972166	1.4658191206972166	Dishes
1924.wav	2.4628221182733023	3.1526180366406487	Dishes
1924.wav	3.547279936125312	4.009887645875878	Dishes
1924.wav	5.818163479654795	6.383197479654795	Dishes
1925.wav	1.013042174466846	1.4490058932877077	Dishes
1925.wav	3.14650535605375	3.870606887460221	Dishes
1925.wav	4.435191550023989	4.759840076101085	Dishes
1925.wav	6.111207125779428	6.405855651856528	Dishes
1925.wav	7.2581836509968936	7.582832177073993	Dishes
1925.wav	9.213994638616292	9.720525250861193	Speech
1927.wav	2.2325090391295594	2.8673965231294627	Dishes
1927.wav	3.992720242999865	4.930209640382468	Dishes
1927.wav	5.435833787822896	6.329234787822897	Dishes
1927.wav	3.697688039037164	4.919093934728775	Speech
1927.wav	8.956054124638056	9.770997124638058	Speech
1928.wav	1.8017535230397288	2.096402049116826	Dishes
1928.wav	3.2264831453023635	3.4764831453023635	Dishes
1928.wav	4.3218063108967675	4.5718063108967675	Dishes
1928.wav	5.498086762718262	5.853778372695586	Dishes
1930.wav	1.076035932135442	1.3363079321354423	Dishes
1930.wav	2.067377917698735	2.317377917698735	Dishes
1930.wav	4.0217679897180405	4.2717679897180405	Dishes
1930.wav	7.3769467583219965	7.691198423532358	Dishes
1930.wav	9.735923011736883	10.0	Dishes
1930.wav	3.393836042613306	4.123405042613306	Speech
1930.wav	4.471463506895838	6.902846506895838	Speech
1931.wav	4.305978451776889	5.263075957445825	Dishes
1934.wav	0.5876949363653403	3.0118445962292864	Dishes
1934.wav	7.378856031252679	7.63912803125268	Dishes
1935.wav	0.5476888926631391	1.229502892663139	Speech
1935.wav	3.120359693844789	3.370359693844789	Dishes
1937.wav	5.752306057478534	6.002306057478534	Dishes
1937.wav	6.476485326261879	6.847029326261879	Dishes
1937.wav	7.530730018215798	8.94921074383938	Dishes
1937.wav	9.158894941553903	10.0	Dishes
1938.wav	5.0307274658056915	5.2807274658056915	Dishes
1938.wav	5.496788973694186	5.7774238943291065	Dishes
1938.wav	6.126107347696668	10.0	Frying
194.wav	1.0489496321511942	2.7816026321511935	Speech
194.wav	3.670119978868565	4.485062978868564	Speech
194.wav	7.231625240318986	8.826886011294043	Speech
194.wav	7.648075248879281	7.968687248879282	Alarm_bell_ringing
1941.wav	0.3922772640696767	1.285678264069677	Dishes
1941.wav	1.7073349455499969	2.3704014366698942	Dishes
1941.wav	6.464108341500398	7.484111059034985	Dishes
1941.wav	8.252540318921465	8.533175239556385	Dishes
1941.wav	9.239562228328642	9.489562228328642	Dishes
1941.wav	4.475083058280295	5.0328150582802955	Speech
1942.wav	3.076741738323294	3.6664602009644582	Speech
1942.wav	5.473851255762863	8.398363255762861	Speech
1942.wav	3.8621921683224514	4.112192168322451	Dishes
1942.wav	4.388982175512063	4.823449175512064	Dishes
1943.wav	1.3259742294682366	2.7567898512281857	Dishes
1943.wav	5.102192909071637	5.463371909071636	Dishes
1943.wav	7.269255480456956	8.687736206080539	Dishes
1945.wav	0.456361386189097	2.2543432455995283	Speech
1945.wav	1.0883437361751844	6.893150736175184	Frying
1945.wav	2.8223910525492637	3.3873340525492637	Dishes
1945.wav	5.905433630720187	6.155433630720187	Dishes
1945.wav	6.356110214765854	6.606110214765854	Dishes
1945.wav	8.422992418973875	8.716212373622401	Dishes
1945.wav	9.708259129160137	10.0	Dishes
1946.wav	0.8301687020498185	1.1968126929795238	Dishes
1946.wav	2.176282612188096	2.426282612188096	Dishes
1948.wav	0.3742228091862941	1.6348804055581765	Speech
1948.wav	2.65279823427242	4.328603222934552	Speech
1948.wav	5.5859938139157315	7.228079813915732	Speech
1948.wav	2.1190523565606103	2.7203673565606104	Dishes
1948.wav	4.030495388950996	4.529815116842152	Dishes
1948.wav	6.771670401693084	7.021670401693084	Dishes
1948.wav	8.179034844647704	10.0	Dishes
1949.wav	0.017825687876121432	0.27433362438405795	Dishes
1949.wav	5.813420018565776	6.381447018565776	Dishes
1949.wav	8.452807645113975	8.702807645113975	Dishes
1949.wav	2.6219607878612567	3.1820967878612567	Speech
195.wav	5.149773934092883	5.399773934092883	Alarm_bell_ringing
195.wav	7.28391251896717	7.598787518967169	Alarm_bell_ringing
195.wav	9.331141034469493	9.808737034469493	Speech
1950.wav	3.237048137865377	3.7402451378653776	Dishes
1950.wav	4.747468201419463	4.997468201419463	Dishes
1954.wav	1.5610985827175805	2.590486337819621	Dishes
