slice_file_name,fsID,start,end,salience,fold,classID,class_string,ID
125678-7-2-6.wav,125678,53.346621,57.346621,1,8,7,jackhammer,125678-7-2-6
125678-7-2-7.wav,125678,53.846621,57.846621,1,8,7,jackhammer,125678-7-2-7
125678-7-2-8.wav,125678,54.346621,58.346621,1,8,7,jackhammer,125678-7-2-8
125678-7-3-0.wav,125678,72.177418,76.177418,1,8,7,jackhammer,125678-7-3-0
125678-7-3-1.wav,125678,72.677418,76.677418,1,8,7,jackhammer,125678-7-3-1
125678-7-3-2.wav,125678,73.177418,77.177418,1,8,7,jackhammer,125678-7-3-2
125678-7-3-3.wav,125678,73.677418,77.677418,1,8,7,jackhammer,125678-7-3-3
125678-7-3-4.wav,125678,74.177418,78.177418,1,8,7,jackhammer,125678-7-3-4
125678-7-3-5.wav,125678,74.677418,78.677418,1,8,7,jackhammer,125678-7-3-5
125678-7-3-6.wav,125678,75.177418,79.177418,1,8,7,jackhammer,125678-7-3-6
125678-7-3-7.wav,125678,75.677418,79.677418,1,8,7,jackhammer,125678-7-3-7
125678-7-4-0.wav,125678,94.843843,98.843843,1,8,7,jackhammer,125678-7-4-0
125678-7-4-1.wav,125678,95.343843,99.343843,1,8,7,jackhammer,125678-7-4-1
125678-7-4-2.wav,125678,95.843843,99.843843,1,8,7,jackhammer,125678-7-4-2
125678-7-4-3.wav,125678,96.343843,100.343843,1,8,7,jackhammer,125678-7-4-3
125678-7-4-4.wav,125678,96.843843,100.843843,1,8,7,jackhammer,125678-7-4-4
125678-7-4-5.wav,125678,97.343843,101.343843,1,8,7,jackhammer,125678-7-4-5
125678-7-4-6.wav,125678,97.843843,101.843843,1,8,7,jackhammer,125678-7-4-6
125678-7-4-7.wav,125678,98.343843,102.343843,1,8,7,jackhammer,125678-7-4-7
125678-7-4-8.wav,125678,98.843843,102.843843,1,8,7,jackhammer,125678-7-4-8
125791-3-0-12.wav,125791,6.0,10.0,1,1,3,dog_bark,125791-3-0-12
125791-3-0-13.wav,125791,6.5,10.5,1,1,3,dog_bark,125791-3-0-13
125791-3-0-15.wav,125791,7.5,11.5,1,1,3,dog_bark,125791-3-0-15
125791-3-0-9.wav,125791,4.5,8.5,1,1,3,dog_bark,125791-3-0-9
126153-9-0-0.wav,126153,0.6698029999999999,4.669803,1,8,9,street_music,126153-9-0-0
126153-9-0-1.wav,126153,1.1698030000000001,5.169803,1,8,9,street_music,126153-9-0-1
126153-9-0-11.wav,126153,6.169803,10.169803,1,8,9,street_music,126153-9-0-11
126153-9-0-4.wav,126153,2.669803,6.669803,1,8,9,street_music,126153-9-0-4
126153-9-0-5.wav,126153,3.169803,7.169803,1,8,9,street_music,126153-9-0-5
126153-9-0-6.wav,126153,3.669803,7.669803,1,8,9,street_music,126153-9-0-6
126153-9-0-8.wav,126153,4.669803,8.669803,1,8,9,street_music,126153-9-0-8
12647-3-0-0.wav,12647,0.7121149999999999,1.4437389999999999,1,3,3,dog_bark,12647-3-0-0
12647-3-1-0.wav,12647,1.9022240000000001,3.102089,1,3,3,dog_bark,12647-3-1-0
12647-3-2-0.wav,12647,5.2384319999999995,6.438297,1,3,3,dog_bark,12647-3-2-0
12647-3-3-0.wav,12647,6.6821720000000004,10.682172,1,3,3,dog_bark,12647-3-3-0
126521-3-0-12.wav,126521,8.321995,12.321995,2,5,3,dog_bark,126521-3-0-12
126521-3-0-17.wav,126521,10.821995,14.821995000000001,2,5,3,dog_bark,126521-3-0-17
126521-3-0-18.wav,126521,11.321995,15.321995000000001,2,5,3,dog_bark,126521-3-0-18
126521-3-0-2.wav,126521,3.321995,7.3219949999999985,2,5,3,dog_bark,126521-3-0-2
127443-4-0-0.wav,127443,115.01500800000001,119.01500800000001,1,7,4,drilling,127443-4-0-0
127443-4-0-1.wav,127443,115.51500800000001,119.51500800000001,1,7,4,drilling,127443-4-0-1
127443-4-0-10.wav,127443,120.01500800000001,124.01500800000001,1,7,4,drilling,127443-4-0-10
127443-4-0-11.wav,127443,120.51500800000001,124.51500800000001,1,7,4,drilling,127443-4-0-11
127443-4-0-12.wav,127443,121.01500800000001,125.01500800000001,1,7,4,drilling,127443-4-0-12
127443-4-0-2.wav,127443,116.01500800000001,120.01500800000001,1,7,4,drilling,127443-4-0-2
127443-4-0-3.wav,127443,116.51500800000001,120.51500800000001,1,7,4,drilling,127443-4-0-3
127443-4-0-4.wav,127443,117.01500800000001,121.01500800000001,1,7,4,drilling,127443-4-0-4
127443-4-0-5.wav,127443,117.51500800000001,121.51500800000001,1,7,4,drilling,127443-4-0-5
127443-4-0-6.wav,127443,118.01500800000001,122.01500800000001,1,7,4,drilling,127443-4-0-6
127443-4-0-7.wav,127443,118.51500800000001,122.51500800000001,1,7,4,drilling,127443-4-0-7
127443-4-0-8.wav,127443,119.01500800000001,123.01500800000001,1,7,4,drilling,127443-4-0-8
127443-4-0-9.wav,127443,119.51500800000001,123.51500800000001,1,7,4,drilling,127443-4-0-9
127538-4-0-0.wav,127538,0.258434,4.258433999999999,1,9,4,drilling,127538-4-0-0
127538-4-1-0.wav,127538,6.434112,10.434112,1,9,4,drilling,127538-4-1-0
127538-4-2-0.wav,127538,10.711639,14.711639000000002,1,9,4,drilling,127538-4-2-0
127872-0-0-0.wav,127872,0.0,2.498417,1,2,0,air_conditioner,127872-0-0-0
127873-0-0-0.wav,127873,0.0,2.04075,1,1,0,air_conditioner,127873-0-0-0
128030-3-0-0.wav,128030,0.6729510000000001,1.359227,1,3,3,dog_bark,128030-3-0-0
128030-3-1-0.wav,128030,3.851144,4.430814,1,3,3,dog_bark,128030-3-1-0
128030-3-2-0.wav,128030,6.562935,7.08264,1,3,3,dog_bark,128030-3-2-0
12812-5-0-0.wav,12812,0.0,4.0,1,9,5,engine_idling,12812-5-0-0
12812-5-0-1.wav,12812,0.5,4.5,1,9,5,engine_idling,12812-5-0-1
12812-5-0-2.wav,12812,1.0,5.0,1,9,5,engine_idling,12812-5-0-2
128152-9-0-10.wav,128152,5.0,9.0,1,5,9,street_music,128152-9-0-10
128152-9-0-126.wav,128152,63.0,67.0,1,5,9,street_music,128152-9-0-126
128152-9-0-167.wav,128152,83.5,87.5,1,5,9,street_music,128152-9-0-167
128152-9-0-48.wav,128152,24.0,28.0,1,5,9,street_music,128152-9-0-48
128152-9-0-49.wav,128152,24.5,28.5,1,5,9,street_music,128152-9-0-49
128152-9-0-67.wav,128152,33.5,37.5,1,5,9,street_music,128152-9-0-67
128160-5-0-0.wav,128160,0.0,4.0,1,4,5,engine_idling,128160-5-0-0
128160-5-0-1.wav,128160,0.5,4.5,1,4,5,engine_idling,128160-5-0-1
128160-5-0-10.wav,128160,5.0,9.0,1,4,5,engine_idling,128160-5-0-10
128160-5-0-11.wav,128160,5.5,9.5,1,4,5,engine_idling,128160-5-0-11
128160-5-0-12.wav,128160,6.0,10.0,1,4,5,engine_idling,128160-5-0-12
128160-5-0-13.wav,128160,6.5,10.5,1,4,5,engine_idling,128160-5-0-13
128160-5-0-14.wav,128160,7.0,11.0,1,4,5,engine_idling,128160-5-0-14
128160-5-0-15.wav,128160,7.5,11.5,1,4,5,engine_idling,128160-5-0-15
128160-5-0-2.wav,128160,1.0,5.0,1,4,5,engine_idling,128160-5-0-2
128160-5-0-3.wav,128160,1.5,5.5,1,4,5,engine_idling,128160-5-0-3
128160-5-0-4.wav,128160,2.0,6.0,1,4,5,engine_idling,128160-5-0-4
128160-5-0-5.wav,128160,2.5,6.5,1,4,5,engine_idling,128160-5-0-5
128160-5-0-6.wav,128160,3.0,7.0,1,4,5,engine_idling,128160-5-0-6
128160-5-0-7.wav,128160,3.5,7.5,1,4,5,engine_idling,128160-5-0-7
128160-5-0-8.wav,128160,4.0,8.0,1,4,5,engine_idling,128160-5-0-8
128160-5-0-9.wav,128160,4.5,8.5,1,4,5,engine_idling,128160-5-0-9
128240-3-0-1.wav,128240,0.5,4.5,1,10,3,dog_bark,128240-3-0-1
128240-3-0-20.wav,128240,10.0,14.0,1,10,3,dog_bark,128240-3-0-20
128240-3-0-39.wav,128240,19.5,23.5,1,10,3,dog_bark,128240-3-0-39
128240-3-0-42.wav,128240,21.0,25.0,1,10,3,dog_bark,128240-3-0-42
128465-1-0-0.wav,128465,7.177949000000001,11.177949,2,6,1,car_horn,128465-1-0-0
128465-1-0-1.wav,128465,7.677949000000001,11.677949,2,6,1,car_horn,128465-1-0-1
128465-1-0-2.wav,128465,8.177949,12.177949,2,6,1,car_horn,128465-1-0-2
128465-1-0-3.wav,128465,8.677949,12.677949,2,6,1,car_horn,128465-1-0-3
128465-1-0-4.wav,128465,9.177949,13.177949,2,6,1,car_horn,128465-1-0-4
128465-1-0-5.wav,128465,9.677949,13.677949,2,6,1,car_horn,128465-1-0-5
128465-1-0-6.wav,128465,10.177949,14.177949,2,6,1,car_horn,128465-1-0-6
128465-1-0-7.wav,128465,10.677949,14.677949,2,6,1,car_horn,128465-1-0-7
128465-1-0-8.wav,128465,11.177949,15.177949,2,6,1,car_horn,128465-1-0-8
128470-3-0-0.wav,128470,1.711988,5.711988,1,10,3,dog_bark,128470-3-0-0
128470-3-0-1.wav,128470,2.2119880000000003,6.211988,1,10,3,dog_bark,128470-3-0-1
128470-3-0-5.wav,128470,4.211988,8.211988,1,10,3,dog_bark,128470-3-0-5
128470-3-0-8.wav,128470,5.711988,9.711988,1,10,3,dog_bark,128470-3-0-8
128607-4-0-0.wav,128607,0.18113900000000002,4.181139,1,4,4,drilling,128607-4-0-0
128607-4-0-1.wav,128607,0.6811389999999999,4.681139,1,4,4,drilling,128607-4-0-1
128607-4-0-2.wav,128607,1.181139,5.181139,1,4,4,drilling,128607-4-0-2
128607-4-0-3.wav,128607,1.681139,5.681139,1,4,4,drilling,128607-4-0-3
128607-4-0-4.wav,128607,2.181139,6.181139,1,4,4,drilling,128607-4-0-4
128607-4-1-0.wav,128607,13.473967000000002,17.473967000000002,1,4,4,drilling,128607-4-1-0
128607-4-1-1.wav,128607,13.973967000000002,17.973967000000005,1,4,4,drilling,128607-4-1-1
128607-4-1-2.wav,128607,14.473967000000002,18.473967,1,4,4,drilling,128607-4-1-2
128607-4-1-3.wav,128607,14.973967000000002,18.973967,1,4,4,drilling,128607-4-1-3
128891-3-0-2.wav,128891,1.0,5.0,1,6,3,dog_bark,128891-3-0-2
128891-3-0-4.wav,128891,2.0,6.0,1,6,3,dog_bark,128891-3-0-4
128891-3-0-5.wav,128891,2.5,6.5,1,6,3,dog_bark,128891-3-0-5
129356-2-0-101.wav,129356,50.5,54.5,2,6,2,children_playing,129356-2-0-101
129356-2-0-115.wav,129356,57.5,61.5,2,6,2,children_playing,129356-2-0-115
129356-2-0-118.wav,129356,59.0,63.0,2,6,2,children_playing,129356-2-0-118
129356-2-0-129.wav,129356,64.5,68.5,2,6,2,children_playing,129356-2-0-129
129356-2-0-199.wav,129356,99.5,103.5,2,6,2,children_playing,129356-2-0-199
129356-2-0-48.wav,129356,24.0,28.0,2,6,2,children_playing,129356-2-0-48
129356-2-0-98.wav,129356,49.0,53.0,2,6,2,children_playing,129356-2-0-98
129750-2-0-3.wav,129750,1.5,5.5,2,10,2,children_playing,129750-2-0-3
129750-2-0-34.wav,129750,17.0,21.0,2,10,2,children_playing,129750-2-0-34
129750-2-0-36.wav,129750,18.0,22.0,2,10,2,children_playing,129750-2-0-36
129750-2-0-37.wav,129750,18.5,22.5,2,10,2,children_playing,129750-2-0-37
129750-2-0-4.wav,129750,2.0,6.0,2,10,2,children_playing,129750-2-0-4
129750-2-0-45.wav,129750,22.5,26.5,2,10,2,children_playing,129750-2-0-45
129750-2-0-46.wav,129750,23.0,27.0,2,10,2,children_playing,129750-2-0-46
129750-2-0-48.wav,129750,24.0,28.0,2,10,2,children_playing,129750-2-0-48
130030-3-0-0.wav,130030,0.0,2.594667,1,1,3,dog_bark,130030-3-0-0
130961-4-0-0.wav,130961,13.639707999999999,16.690696,2,7,4,drilling,130961-4-0-0
130961-4-1-1.wav,130961,131.51298899999998,135.51298899999998,1,7,4,drilling,130961-4-1-1
130961-4-1-2.wav,130961,132.01298899999998,136.01298899999998,1,7,4,drilling,130961-4-1-2
130961-4-1-3.wav,130961,132.51298899999998,136.51298899999998,1,7,4,drilling,130961-4-1-3
130961-4-1-4.wav,130961,133.01298899999998,137.01298899999998,1,7,4,drilling,130961-4-1-4
130961-4-2-1.wav,130961,205.81350700000002,209.813507,1,7,4,drilling,130961-4-2-1
130961-4-2-2.wav,130961,206.31350700000002,210.313507,1,7,4,drilling,130961-4-2-2
130961-4-3-0.wav,130961,253.231956,257.231956,1,7,4,drilling,130961-4-3-0
130961-4-3-1.wav,130961,253.731956,257.731956,1,7,4,drilling,130961-4-3-1
130961-4-3-2.wav,130961,254.231956,258.231956,1,7,4,drilling,130961-4-3-2
130961-4-4-0.wav,130961,263.820677,267.820677,1,7,4,drilling,130961-4-4-0
130961-4-5-0.wav,130961,301.688815,305.688815,1,7,4,drilling,130961-4-5-0
130961-4-5-1.wav,130961,302.188815,306.188815,1,7,4,drilling,130961-4-5-1
130961-4-5-2.wav,130961,302.688815,306.688815,1,7,4,drilling,130961-4-5-2
130961-4-5-3.wav,130961,303.188815,307.188815,1,7,4,drilling,130961-4-5-3
130961-4-5-4.wav,130961,303.688815,307.688815,1,7,4,drilling,130961-4-5-4
130961-4-5-5.wav,130961,304.188815,308.188815,1,7,4,drilling,130961-4-5-5
131199-3-0-0.wav,131199,0.696078,0.990196,1,5,3,dog_bark,131199-3-0-0
131428-9-0-3.wav,131428,1.5,5.5,1,4,9,street_music,131428-9-0-3
131428-9-0-5.wav,131428,2.5,6.5,1,4,9,street_music,131428-9-0-5
131428-9-1-0.wav,131428,69.46735100000001,73.46735100000001,1,4,9,street_music,131428-9-1-0
131428-9-1-19.wav,131428,78.96735100000001,82.96735100000001,1,4,9,street_music,131428-9-1-19
131428-9-1-8.wav,131428,73.46735100000001,77.46735100000001,1,4,9,street_music,131428-9-1-8
131428-9-1-9.wav,131428,73.96735100000001,77.96735100000001,1,4,9,street_music,131428-9-1-9
131571-6-0-0.wav,131571,0.128306,2.031517,1,8,6,gun_shot,131571-6-0-0
131918-7-0-0.wav,131918,1.178821,5.178821,1,6,7,jackhammer,131918-7-0-0
131918-7-0-1.wav,131918,1.678821,5.678821,1,6,7,jackhammer,131918-7-0-1
131918-7-0-2.wav,131918,2.178821,6.178821,1,6,7,jackhammer,131918-7-0-2
131918-7-0-3.wav,131918,2.678821,6.678821000000001,1,6,7,jackhammer,131918-7-0-3
131918-7-0-4.wav,131918,3.178821,7.178821000000001,1,6,7,jackhammer,131918-7-0-4
131918-7-0-5.wav,131918,3.678821,7.678821000000001,1,6,7,jackhammer,131918-7-0-5
131918-7-0-6.wav,131918,4.178821,8.178821000000001,1,6,7,jackhammer,131918-7-0-6
131918-7-0-7.wav,131918,4.678821,8.678821000000001,1,6,7,jackhammer,131918-7-0-7
131918-7-0-8.wav,131918,5.178821,9.178821000000001,1,6,7,jackhammer,131918-7-0-8
132016-7-0-0.wav,132016,76.564653,80.564653,2,4,7,jackhammer,132016-7-0-0
132016-7-0-1.wav,132016,77.064653,81.064653,2,4,7,jackhammer,132016-7-0-1
132016-7-0-2.wav,132016,77.564653,81.564653,2,4,7,jackhammer,132016-7-0-2
132016-7-0-3.wav,132016,78.064653,82.064653,2,4,7,jackhammer,132016-7-0-3
132016-7-0-4.wav,132016,78.564653,82.564653,2,4,7,jackhammer,132016-7-0-4
132016-7-0-5.wav,132016,79.064653,83.064653,2,4,7,jackhammer,132016-7-0-5
132016-7-0-6.wav,132016,79.564653,83.564653,2,4,7,jackhammer,132016-7-0-6
132016-7-0-7.wav,132016,80.064653,84.064653,2,4,7,jackhammer,132016-7-0-7
132016-7-0-8.wav,132016,80.564653,84.564653,2,4,7,jackhammer,132016-7-0-8
132016-9-0-0.wav,132016,46.661108,50.661108,2,1,9,street_music,132016-9-0-0
132016-9-0-11.wav,132016,52.161108,56.161108,2,1,9,street_music,132016-9-0-11
132016-9-0-14.wav,132016,53.661108,57.661108,2,1,9,street_music,132016-9-0-14
132016-9-0-16.wav,132016,54.661108,58.661108,2,1,9,street_music,132016-9-0-16
132016-9-0-20.wav,132016,56.661108,60.661108,2,1,9,street_music,132016-9-0-20
132016-9-0-6.wav,132016,49.661108,53.661108,2,1,9,street_music,132016-9-0-6
132021-7-0-0.wav,132021,4.0349,8.0349,2,6,7,jackhammer,132021-7-0-0
132021-7-0-1.wav,132021,4.5349,8.5349,2,6,7,jackhammer,132021-7-0-1
132021-7-0-10.wav,132021,9.0349,13.0349,2,6,7,jackhammer,132021-7-0-10
132021-7-0-11.wav,132021,9.5349,13.5349,2,6,7,jackhammer,132021-7-0-11
132021-7-0-12.wav,132021,10.0349,14.0349,2,6,7,jackhammer,132021-7-0-12
132021-7-0-2.wav,132021,5.0349,9.0349,2,6,7,jackhammer,132021-7-0-2
132021-7-0-3.wav,132021,5.5349,9.5349,2,6,7,jackhammer,132021-7-0-3
132021-7-0-4.wav,132021,6.0349,10.0349,2,6,7,jackhammer,132021-7-0-4
132021-7-0-5.wav,132021,6.5349,10.5349,2,6,7,jackhammer,132021-7-0-5
132021-7-0-6.wav,132021,7.0349,11.0349,2,6,7,jackhammer,132021-7-0-6
132021-7-0-7.wav,132021,7.5349,11.5349,2,6,7,jackhammer,132021-7-0-7
132021-7-0-8.wav,132021,8.0349,12.0349,2,6,7,jackhammer,132021-7-0-8
132021-7-0-9.wav,132021,8.5349,12.5349,2,6,7,jackhammer,132021-7-0-9
132021-7-1-0.wav,132021,34.268231,38.246301,1,6,7,jackhammer,132021-7-1-0
132073-1-0-0.wav,132073,0.940782,2.4042209999999997,2,2,1,car_horn,132073-1-0-0
132073-1-1-0.wav,132073,2.979144,4.128989,2,2,1,car_horn,132073-1-1-0
132073-1-2-0.wav,132073,4.41645,4.78231,2,2,1,car_horn,132073-1-2-0
132073-1-3-0.wav,132073,5.80149,7.787586,2,2,1,car_horn,132073-1-3-0
132073-1-4-0.wav,132073,8.310243,9.094228,2,2,1,car_horn,132073-1-4-0
132073-1-5-0.wav,132073,10.871261,12.230169,2,2,1,car_horn,132073-1-5-0
132073-1-6-0.wav,132073,35.409997,35.775857,2,2,1,car_horn,132073-1-6-0
132108-9-0-12.wav,132108,6.0,10.0,2,4,9,street_music,132108-9-0-12
132108-9-0-21.wav,132108,10.5,14.5,2,4,9,street_music,132108-9-0-21
132108-9-1-1.wav,132108,59.114335,63.114335,2,4,9,street_music,132108-9-1-1
132108-9-1-24.wav,132108,70.614335,74.614335,2,4,9,street_music,132108-9-1-24
132108-9-1-26.wav,132108,71.614335,75.614335,2,4,9,street_music,132108-9-1-26
132108-9-1-27.wav,132108,72.114335,76.114335,2,4,9,street_music,132108-9-1-27
132162-9-1-3.wav,132162,143.69986799999998,147.69986799999998,2,6,9,street_music,132162-9-1-3
132162-9-1-58.wav,132162,171.19986799999998,175.19986799999998,2,6,9,street_music,132162-9-1-58
132162-9-1-63.wav,132162,173.69986799999998,177.69986799999998,2,6,9,street_music,132162-9-1-63
132162-9-1-67.wav,132162,175.69986799999998,179.69986799999998,2,6,9,street_music,132162-9-1-67
132162-9-1-68.wav,132162,176.19986799999998,180.19986799999998,2,6,9,street_music,132162-9-1-68
132162-9-1-73.wav,132162,178.69986799999998,182.69986799999998,2,6,9,street_music,132162-9-1-73
13230-0-0-1.wav,13230,0.5,4.5,1,3,0,air_conditioner,13230-0-0-1
13230-0-0-10.wav,13230,5.0,9.0,1,3,0,air_conditioner,13230-0-0-10
13230-0-0-11.wav,13230,5.5,9.5,1,3,0,air_conditioner,13230-0-0-11
13230-0-0-12.wav,13230,6.0,10.0,1,3,0,air_conditioner,13230-0-0-12
13230-0-0-13.wav,13230,6.5,10.5,1,3,0,air_conditioner,13230-0-0-13
13230-0-0-14.wav,13230,7.0,11.0,1,3,0,air_conditioner,13230-0-0-14
13230-0-0-16.wav,13230,8.0,12.0,1,3,0,air_conditioner,13230-0-0-16
13230-0-0-17.wav,13230,8.5,12.5,1,3,0,air_conditioner,13230-0-0-17
13230-0-0-18.wav,13230,9.0,13.0,1,3,0,air_conditioner,13230-0-0-18
13230-0-0-19.wav,13230,9.5,13.5,1,3,0,air_conditioner,13230-0-0-19
13230-0-0-20.wav,13230,10.0,14.0,1,3,0,air_conditioner,13230-0-0-20
13230-0-0-22.wav,13230,11.0,15.0,1,3,0,air_conditioner,13230-0-0-22
13230-0-0-23.wav,13230,11.5,15.5,1,3,0,air_conditioner,13230-0-0-23
13230-0-0-24.wav,13230,12.0,16.0,1,3,0,air_conditioner,13230-0-0-24
13230-0-0-25.wav,13230,12.5,16.5,1,3,0,air_conditioner,13230-0-0-25
13230-0-0-26.wav,13230,13.0,17.0,1,3,0,air_conditioner,13230-0-0-26
13230-0-0-27.wav,13230,13.5,17.5,1,3,0,air_conditioner,13230-0-0-27
13230-0-0-28.wav,13230,14.0,18.0,1,3,0,air_conditioner,13230-0-0-28
13230-0-0-3.wav,13230,1.5,5.5,1,3,0,air_conditioner,13230-0-0-3
13230-0-0-5.wav,13230,2.5,6.5,1,3,0,air_conditioner,13230-0-0-5
13230-0-0-6.wav,13230,3.0,7.0,1,3,0,air_conditioner,13230-0-0-6
13230-0-0-7.wav,13230,3.5,7.5,1,3,0,air_conditioner,13230-0-0-7
13230-0-0-8.wav,13230,4.0,8.0,1,3,0,air_conditioner,13230-0-0-8
13230-0-0-9.wav,13230,4.5,8.5,1,3,0,air_conditioner,13230-0-0-9
132855-2-0-113.wav,132855,56.5,60.5,2,3,2,children_playing,132855-2-0-113
132855-2-0-41.wav,132855,20.5,24.5,2,3,2,children_playing,132855-2-0-41
132855-2-0-58.wav,132855,29.0,33.0,2,3,2,children_playing,132855-2-0-58
132855-2-0-70.wav,132855,35.0,39.0,2,3,2,children_playing,132855-2-0-70
132855-2-0-77.wav,132855,38.5,42.5,2,3,2,children_playing,132855-2-0-77
132855-2-0-88.wav,132855,44.0,48.0,2,3,2,children_playing,132855-2-0-88
132855-2-0-90.wav,132855,45.0,49.0,2,3,2,children_playing,132855-2-0-90
132855-2-0-99.wav,132855,49.5,53.5,2,3,2,children_playing,132855-2-0-99
133090-2-0-14.wav,133090,7.0,11.0,1,8,2,children_playing,133090-2-0-14
133090-2-0-20.wav,133090,10.0,14.0,1,8,2,children_playing,133090-2-0-20
133090-2-0-28.wav,133090,14.0,18.0,1,8,2,children_playing,133090-2-0-28
133090-2-0-37.wav,133090,18.5,22.5,1,8,2,children_playing,133090-2-0-37
133090-2-0-38.wav,133090,19.0,23.0,1,8,2,children_playing,133090-2-0-38
133090-2-0-64.wav,133090,32.0,36.0,1,8,2,children_playing,133090-2-0-64
133090-2-0-70.wav,133090,35.0,39.0,1,8,2,children_playing,133090-2-0-70
133090-2-0-76.wav,133090,38.0,42.0,1,8,2,children_playing,133090-2-0-76
133473-8-0-0.wav,133473,0.0,4.0,2,8,8,siren,133473-8-0-0
133473-8-0-1.wav,133473,0.5,4.5,2,8,8,siren,133473-8-0-1
133473-8-0-2.wav,133473,1.0,5.0,2,8,8,siren,133473-8-0-2
133473-8-0-3.wav,133473,1.5,5.5,2,8,8,siren,133473-8-0-3
133473-8-0-4.wav,133473,2.0,6.0,2,8,8,siren,133473-8-0-4
133473-8-0-5.wav,133473,2.5,6.5,2,8,8,siren,133473-8-0-5
133494-2-0-18.wav,133494,9.0,13.0,1,6,2,children_playing,133494-2-0-18
133494-2-0-19.wav,133494,9.5,13.5,1,6,2,children_playing,133494-2-0-19
133494-2-0-22.wav,133494,11.0,15.0,1,6,2,children_playing,133494-2-0-22
133494-2-0-25.wav,133494,12.5,16.5,1,6,2,children_playing,133494-2-0-25
133494-2-0-26.wav,133494,13.0,17.0,1,6,2,children_playing,133494-2-0-26
133494-2-0-31.wav,133494,15.5,19.5,1,6,2,children_playing,133494-2-0-31
133494-2-0-37.wav,133494,18.5,22.5,1,6,2,children_playing,133494-2-0-37
133494-2-0-45.wav,133494,22.5,26.5,1,6,2,children_playing,133494-2-0-45
133797-6-0-0.wav,133797,3.254115,4.66165,1,6,6,gun_shot,133797-6-0-0
133797-6-1-0.wav,133797,6.895625999999999,8.845512,1,6,6,gun_shot,133797-6-1-0
133797-6-2-0.wav,133797,9.116689,10.885791000000001,1,6,6,gun_shot,133797-6-2-0
134717-0-0-0.wav,134717,0.0,4.0,1,1,0,air_conditioner,134717-0-0-0
134717-0-0-1.wav,134717,0.5,4.5,1,1,0,air_conditioner,134717-0-0-1
134717-0-0-12.wav,134717,6.0,10.0,1,1,0,air_conditioner,134717-0-0-12
134717-0-0-13.wav,134717,6.5,10.5,1,1,0,air_conditioner,134717-0-0-13
134717-0-0-14.wav,134717,7.0,11.0,1,1,0,air_conditioner,134717-0-0-14
134717-0-0-15.wav,134717,7.5,11.5,1,1,0,air_conditioner,134717-0-0-15
134717-0-0-16.wav,134717,8.0,12.0,1,1,0,air_conditioner,134717-0-0-16
134717-0-0-18.wav,134717,9.0,13.0,1,1,0,air_conditioner,134717-0-0-18
134717-0-0-19.wav,134717,9.5,13.5,1,1,0,air_conditioner,134717-0-0-19
134717-0-0-2.wav,134717,1.0,5.0,1,1,0,air_conditioner,134717-0-0-2
134717-0-0-20.wav,134717,10.0,14.0,1,1,0,air_conditioner,134717-0-0-20
134717-0-0-21.wav,134717,10.5,14.5,1,1,0,air_conditioner,134717-0-0-21
134717-0-0-22.wav,134717,11.0,15.0,1,1,0,air_conditioner,134717-0-0-22
134717-0-0-23.wav,134717,11.5,15.5,1,1,0,air_conditioner,134717-0-0-23
134717-0-0-24.wav,134717,12.0,16.0,1,1,0,air_conditioner,134717-0-0-24
134717-0-0-25.wav,134717,12.5,16.5,1,1,0,air_conditioner,134717-0-0-25
134717-0-0-26.wav,134717,13.0,17.0,1,1,0,air_conditioner,134717-0-0-26
134717-0-0-27.wav,134717,13.5,17.5,1,1,0,air_conditioner,134717-0-0-27
134717-0-0-28.wav,134717,14.0,18.0,1,1,0,air_conditioner,134717-0-0-28
134717-0-0-4.wav,134717,2.0,6.0,1,1,0,air_conditioner,134717-0-0-4
134717-0-0-5.wav,134717,2.5,6.5,1,1,0,air_conditioner,134717-0-0-5
134717-0-0-6.wav,134717,3.0,7.0,1,1,0,air_conditioner,134717-0-0-6
134717-0-0-7.wav,134717,3.5,7.5,1,1,0,air_conditioner,134717-0-0-7
134717-0-0-8.wav,134717,4.0,8.0,1,1,0,air_conditioner,134717-0-0-8
134717-0-0-9.wav,134717,4.5,8.5,1,1,0,air_conditioner,134717-0-0-9
135160-8-0-0.wav,135160,123.307227,127.307227,2,6,8,siren,135160-8-0-0
135160-8-0-1.wav,135160,123.807227,127.807227,2,6,8,siren,135160-8-0-1
135160-8-0-10.wav,135160,128.307227,132.307227,2,6,8,siren,135160-8-0-10
135160-8-0-11.wav,135160,128.807227,132.807227,2,6,8,siren,135160-8-0-11
135160-8-0-2.wav,135160,124.307227,128.307227,2,6,8,siren,135160-8-0-2
135160-8-0-3.wav,135160,124.807227,128.807227,2,6,8,siren,135160-8-0-3
135160-8-0-4.wav,135160,125.307227,129.307227,2,6,8,siren,135160-8-0-4
135160-8-0-5.wav,135160,125.807227,129.807227,2,6,8,siren,135160-8-0-5
135160-8-0-6.wav,135160,126.307227,130.307227,2,6,8,siren,135160-8-0-6
135160-8-0-7.wav,135160,126.807227,130.807227,2,6,8,siren,135160-8-0-7
135160-8-0-8.wav,135160,127.307227,131.307227,2,6,8,siren,135160-8-0-8
135160-8-0-9.wav,135160,127.807227,131.807227,2,6,8,siren,135160-8-0-9
135526-6-0-0.wav,135526,3.5312580000000002,5.006647,1,3,6,gun_shot,135526-6-0-0
135526-6-1-0.wav,135526,5.006647,6.457848,1,3,6,gun_shot,135526-6-1-0
