slice_file_name,fsID,start,end,salience,fold,classID,class
151977-0-0-8.wav,151977,4.466587,8.466587,1,1,0,air_conditioner
151977-0-0-9.wav,151977,4.966587,8.966587,1,1,0,air_conditioner
152570-9-0-0.wav,152570,0.0,4.0,1,9,9,street_music
152570-9-1-41.wav,152570,87.553778,91.553778,1,9,9,street_music
152570-9-1-42.wav,152570,88.053778,92.053778,1,9,9,street_music
152570-9-1-61.wav,152570,97.553778,101.553778,1,9,9,street_music
152570-9-1-63.wav,152570,98.553778,102.553778,1,9,9,street_music
152570-9-1-81.wav,152570,107.553778,111.553778,1,9,9,street_music
152588-3-0-0.wav,152588,0.386897,2.805001,1,9,3,dog_bark
152588-3-1-0.wav,152588,5.464916,9.464915999999999,1,9,3,dog_bark
152588-3-2-0.wav,152588,15.645137,17.893974,1,9,3,dog_bark
152588-3-3-0.wav,152588,19.65919,22.464192,1,9,3,dog_bark
152908-5-0-0.wav,152908,0.0,4.0,1,2,5,engine_idling
152908-5-0-1.wav,152908,0.5,4.5,1,2,5,engine_idling
152908-5-0-10.wav,152908,5.0,9.0,1,2,5,engine_idling
152908-5-0-11.wav,152908,5.5,9.5,1,2,5,engine_idling
152908-5-0-12.wav,152908,6.0,10.0,1,2,5,engine_idling
152908-5-0-13.wav,152908,6.5,10.5,1,2,5,engine_idling
152908-5-0-2.wav,152908,1.0,5.0,1,2,5,engine_idling
152908-5-0-3.wav,152908,1.5,5.5,1,2,5,engine_idling
152908-5-0-4.wav,152908,2.0,6.0,1,2,5,engine_idling
152908-5-0-5.wav,152908,2.5,6.5,1,2,5,engine_idling
152908-5-0-6.wav,152908,3.0,7.0,1,2,5,engine_idling
152908-5-0-7.wav,152908,3.5,7.5,1,2,5,engine_idling
152908-5-0-8.wav,152908,4.0,8.0,1,2,5,engine_idling
152908-5-0-9.wav,152908,4.5,8.5,1,2,5,engine_idling
153057-1-0-0.wav,153057,0.284091,1.383136,1,7,1,car_horn
153261-0-0-0.wav,153261,0.0,4.0,1,3,0,air_conditioner
153261-0-0-1.wav,153261,0.5,4.5,1,3,0,air_conditioner
153261-0-0-2.wav,153261,1.0,5.0,1,3,0,air_conditioner
153261-0-0-3.wav,153261,1.5,5.5,1,3,0,air_conditioner
15356-2-0-0.wav,15356,0.0,4.0,1,3,2,children_playing
15356-2-0-1.wav,15356,0.5,4.5,1,3,2,children_playing
15356-2-0-2.wav,15356,1.0,5.0,1,3,2,children_playing
15356-2-0-3.wav,15356,1.5,5.5,1,3,2,children_playing
15356-2-0-4.wav,15356,2.0,6.0,1,3,2,children_playing
154758-5-0-0.wav,154758,0.0,4.0,1,4,5,engine_idling
154758-5-0-1.wav,154758,0.5,4.5,1,4,5,engine_idling
154758-5-0-10.wav,154758,5.0,9.0,1,4,5,engine_idling
154758-5-0-11.wav,154758,5.5,9.5,1,4,5,engine_idling
154758-5-0-12.wav,154758,6.0,10.0,1,4,5,engine_idling
154758-5-0-13.wav,154758,6.5,10.5,1,4,5,engine_idling
154758-5-0-14.wav,154758,7.0,11.0,1,4,5,engine_idling
154758-5-0-15.wav,154758,7.5,11.5,1,4,5,engine_idling
154758-5-0-16.wav,154758,8.0,12.0,1,4,5,engine_idling
154758-5-0-17.wav,154758,8.5,12.5,1,4,5,engine_idling
154758-5-0-18.wav,154758,9.0,13.0,1,4,5,engine_idling
154758-5-0-19.wav,154758,9.5,13.5,1,4,5,engine_idling
154758-5-0-2.wav,154758,1.0,5.0,1,4,5,engine_idling
154758-5-0-20.wav,154758,10.0,14.0,1,4,5,engine_idling
154758-5-0-21.wav,154758,10.5,14.5,1,4,5,engine_idling
154758-5-0-3.wav,154758,1.5,5.5,1,4,5,engine_idling
154758-5-0-4.wav,154758,2.0,6.0,1,4,5,engine_idling
154758-5-0-5.wav,154758,2.5,6.5,1,4,5,engine_idling
154758-5-0-6.wav,154758,3.0,7.0,1,4,5,engine_idling
154758-5-0-7.wav,154758,3.5,7.5,1,4,5,engine_idling
154758-5-0-8.wav,154758,4.0,8.0,1,4,5,engine_idling
154758-5-0-9.wav,154758,4.5,8.5,1,4,5,engine_idling
155044-9-0-11.wav,155044,5.5,9.5,1,9,9,street_music
155044-9-0-15.wav,155044,7.5,11.5,1,9,9,street_music
155044-9-0-19.wav,155044,9.5,13.5,1,9,9,street_music
155044-9-0-3.wav,155044,1.5,5.5,1,9,9,street_music
155044-9-0-37.wav,155044,18.5,22.5,1,9,9,street_music
155044-9-0-38.wav,155044,19.0,23.0,1,9,9,street_music
155127-9-0-2.wav,155127,1.0,5.0,1,6,9,street_music
155127-9-1-2.wav,155127,50.498966,54.498966,1,6,9,street_music
155127-9-1-23.wav,155127,60.998966,64.998966,1,6,9,street_music
155127-9-1-24.wav,155127,61.498966,65.498966,1,6,9,street_music
155127-9-1-25.wav,155127,61.998966,65.998966,1,6,9,street_music
155127-9-1-27.wav,155127,62.998966,66.998966,1,6,9,street_music
155129-1-0-0.wav,155129,13.299687,13.403296,1,2,1,car_horn
155129-1-1-0.wav,155129,13.702351,13.86012,1,2,1,car_horn
155129-1-2-0.wav,155129,296.18928,298.389901,2,2,1,car_horn
155130-1-0-0.wav,155130,38.257548,38.430375,1,9,1,car_horn
155130-1-1-0.wav,155130,71.566281,72.244063,1,9,1,car_horn
155202-9-0-124.wav,155202,62.0,66.0,1,1,9,street_music
155202-9-0-126.wav,155202,63.0,67.0,1,1,9,street_music
155202-9-0-135.wav,155202,67.5,71.5,1,1,9,street_music
155202-9-0-38.wav,155202,19.0,23.0,1,1,9,street_music
155202-9-0-42.wav,155202,21.0,25.0,1,1,9,street_music
155202-9-0-6.wav,155202,3.0,7.0,1,1,9,street_music
155212-9-0-13.wav,155212,105.384208,109.384208,2,6,9,street_music
155212-9-1-14.wav,155212,139.167185,143.167185,1,6,9,street_music
155212-9-1-49.wav,155212,156.667185,160.667185,1,6,9,street_music
155212-9-1-75.wav,155212,169.667185,173.667185,1,6,9,street_music
155212-9-1-85.wav,155212,174.667185,178.667185,1,6,9,street_music
155212-9-1-88.wav,155212,176.167185,180.167185,1,6,9,street_music
155217-9-0-27.wav,155217,51.2558,55.2558,1,8,9,street_music
155217-9-0-39.wav,155217,57.2558,61.2558,1,8,9,street_music
155217-9-0-57.wav,155217,66.2558,70.2558,1,8,9,street_music
155217-9-0-85.wav,155217,80.2558,84.2558,1,8,9,street_music
155217-9-1-24.wav,155217,284.64365,288.64365,1,8,9,street_music
155217-9-1-58.wav,155217,301.64365,305.64365,1,8,9,street_music
155219-2-0-0.wav,155219,0.0,4.0,2,2,2,children_playing
155219-2-0-1.wav,155219,0.5,4.5,2,2,2,children_playing
155219-2-0-22.wav,155219,11.0,15.0,2,2,2,children_playing
155219-2-0-24.wav,155219,12.0,16.0,2,2,2,children_playing
155219-2-0-25.wav,155219,12.5,16.5,2,2,2,children_playing
155219-2-0-26.wav,155219,13.0,17.0,2,2,2,children_playing
155219-2-0-51.wav,155219,25.5,29.5,2,2,2,children_playing
155219-2-0-57.wav,155219,28.5,32.5,2,2,2,children_playing
155227-9-0-2.wav,155227,1.0,5.0,1,3,9,street_music
155227-9-0-20.wav,155227,10.0,14.0,1,3,9,street_music
155227-9-0-23.wav,155227,11.5,15.5,1,3,9,street_music
155227-9-0-24.wav,155227,12.0,16.0,1,3,9,street_music
155227-9-0-27.wav,155227,13.5,17.5,1,3,9,street_music
155227-9-0-3.wav,155227,1.5,5.5,1,3,9,street_music
155234-1-0-0.wav,155234,101.719854,103.833373,2,2,1,car_horn
155238-2-0-17.wav,155238,8.5,12.5,2,7,2,children_playing
155238-2-0-3.wav,155238,1.5,5.5,2,7,2,children_playing
155238-2-0-31.wav,155238,15.5,19.5,2,7,2,children_playing
155238-2-0-36.wav,155238,18.0,22.0,2,7,2,children_playing
155238-2-0-47.wav,155238,23.5,27.5,2,7,2,children_playing
155238-2-0-67.wav,155238,33.5,37.5,2,7,2,children_playing
155238-2-0-75.wav,155238,37.5,41.5,2,7,2,children_playing
155238-2-0-97.wav,155238,48.5,52.5,2,7,2,children_playing
155241-9-0-50.wav,155241,46.291549,50.291549,1,10,9,street_music
155241-9-0-56.wav,155241,49.291549,53.291549,1,10,9,street_music
155241-9-0-69.wav,155241,55.791549,59.791549,1,10,9,street_music
155241-9-0-79.wav,155241,60.791549,64.791549,1,10,9,street_music
155241-9-0-8.wav,155241,25.291549,29.291549,1,10,9,street_music
155241-9-0-88.wav,155241,65.291549,69.291549,1,10,9,street_music
155242-9-0-12.wav,155242,38.207686,42.207686,2,9,9,street_music
155242-9-0-15.wav,155242,39.707686,43.707686,2,9,9,street_music
155242-9-0-27.wav,155242,45.707686,49.707686,2,9,9,street_music
155242-9-0-35.wav,155242,49.707686,53.707686,2,9,9,street_music
155242-9-0-4.wav,155242,34.207686,38.207686,2,9,9,street_music
155242-9-0-44.wav,155242,54.207686,58.207686,2,9,9,street_music
155243-9-0-18.wav,155243,9.0,13.0,2,5,9,street_music
155243-9-0-24.wav,155243,12.0,16.0,2,5,9,street_music
155243-9-0-32.wav,155243,16.0,20.0,2,5,9,street_music
155243-9-0-42.wav,155243,21.0,25.0,2,5,9,street_music
155243-9-0-53.wav,155243,26.5,30.5,2,5,9,street_music
155243-9-0-55.wav,155243,27.5,31.5,2,5,9,street_music
155262-2-0-101.wav,155262,50.5,54.5,2,10,2,children_playing
155262-2-0-11.wav,155262,5.5,9.5,2,10,2,children_playing
155262-2-0-15.wav,155262,7.5,11.5,2,10,2,children_playing
155262-2-0-2.wav,155262,1.0,5.0,2,10,2,children_playing
155262-2-0-21.wav,155262,10.5,14.5,2,10,2,children_playing
155262-2-0-48.wav,155262,24.0,28.0,2,10,2,children_playing
155262-2-0-58.wav,155262,29.0,33.0,2,10,2,children_playing
155262-2-0-63.wav,155262,31.5,35.5,2,10,2,children_playing
155263-2-0-12.wav,155263,6.0,10.0,2,3,2,children_playing
155263-2-0-22.wav,155263,11.0,15.0,2,3,2,children_playing
155263-2-0-23.wav,155263,11.5,15.5,2,3,2,children_playing
155263-2-0-34.wav,155263,17.0,21.0,2,3,2,children_playing
155263-2-0-43.wav,155263,21.5,25.5,2,3,2,children_playing
155263-2-0-50.wav,155263,25.0,29.0,2,3,2,children_playing
155263-2-0-57.wav,155263,28.5,32.5,2,3,2,children_playing
155263-2-0-61.wav,155263,30.5,34.5,2,3,2,children_playing
155280-2-0-10.wav,155280,7.112855,11.112855,2,10,2,children_playing
155280-2-0-11.wav,155280,7.612855,11.612855,2,10,2,children_playing
155280-2-0-13.wav,155280,8.612855,12.612855,2,10,2,children_playing
155280-2-0-15.wav,155280,9.612855,13.612855,2,10,2,children_playing
155280-2-0-3.wav,155280,3.612855,7.612855,2,10,2,children_playing
155280-2-0-5.wav,155280,4.612855,8.612855,2,10,2,children_playing
155280-2-0-6.wav,155280,5.112855,9.112855,2,10,2,children_playing
155280-2-0-7.wav,155280,5.612855,9.612855,2,10,2,children_playing
155283-1-0-0.wav,155283,95.455122,96.061195,2,8,1,car_horn
155283-1-1-0.wav,155283,401.371559,402.010695,2,8,1,car_horn
155294-3-0-0.wav,155294,0.0,2.680454,2,8,3,dog_bark
155299-3-0-1.wav,155299,0.5,4.5,2,7,3,dog_bark
155299-3-1-0.wav,155299,8.526258,12.526258,2,7,3,dog_bark
155299-3-1-1.wav,155299,9.026258,13.026258,2,7,3,dog_bark
155299-3-1-2.wav,155299,9.526258,13.526258,2,7,3,dog_bark
155309-3-0-0.wav,155309,0.0,1.219048,1,3,3,dog_bark
155310-3-0-0.wav,155310,0.0,2.774785,1,1,3,dog_bark
155311-3-0-0.wav,155311,0.0,3.691973,1,10,3,dog_bark
155312-3-0-0.wav,155312,0.0,4.0,1,9,3,dog_bark
155313-3-0-0.wav,155313,2.249546,3.021266,1,8,3,dog_bark
155314-3-0-1.wav,155314,0.5,4.5,1,7,3,dog_bark
155314-3-0-2.wav,155314,1.0,5.0,1,7,3,dog_bark
155314-3-0-5.wav,155314,2.5,6.5,1,7,3,dog_bark
155315-3-0-0.wav,155315,0.0,4.0,1,7,3,dog_bark
155317-3-0-0.wav,155317,3.031264,7.031264,1,6,3,dog_bark
155320-3-0-0.wav,155320,0.084222,1.224028,1,4,3,dog_bark
15544-5-0-0.wav,15544,29.26666,33.26666,1,10,5,engine_idling
15544-5-0-1.wav,15544,29.76666,33.76666,1,10,5,engine_idling
15544-5-0-10.wav,15544,34.26666,38.26666,1,10,5,engine_idling
15544-5-0-11.wav,15544,34.76666,38.76666,1,10,5,engine_idling
15544-5-0-12.wav,15544,35.26666,39.26666,1,10,5,engine_idling
15544-5-0-13.wav,15544,35.76666,39.76666,1,10,5,engine_idling
15544-5-0-14.wav,15544,36.26666,40.26666,1,10,5,engine_idling
15544-5-0-15.wav,15544,36.76666,40.76666,1,10,5,engine_idling
15544-5-0-16.wav,15544,37.26666,41.26666,1,10,5,engine_idling
15544-5-0-17.wav,15544,37.76666,41.76666,1,10,5,engine_idling
15544-5-0-18.wav,15544,38.26666,42.26666,1,10,5,engine_idling
15544-5-0-19.wav,15544,38.76666,42.76666,1,10,5,engine_idling
15544-5-0-2.wav,15544,30.26666,34.26666,1,10,5,engine_idling
15544-5-0-3.wav,15544,30.76666,34.76666,1,10,5,engine_idling
15544-5-0-4.wav,15544,31.26666,35.26666,1,10,5,engine_idling
15544-5-0-5.wav,15544,31.76666,35.76666,1,10,5,engine_idling
15544-5-0-6.wav,15544,32.26666,36.26666,1,10,5,engine_idling
15544-5-0-7.wav,15544,32.76666,36.76666,1,10,5,engine_idling
15544-5-0-8.wav,15544,33.26666,37.26666,1,10,5,engine_idling
15544-5-0-9.wav,15544,33.76666,37.76666,1,10,5,engine_idling
155488-3-0-6.wav,155488,34.470139,38.470139,2,6,3,dog_bark
155488-3-2-0.wav,155488,99.268224,103.268224,2,6,3,dog_bark
155488-3-3-0.wav,155488,147.423873,151.423873,2,6,3,dog_bark
155488-3-3-1.wav,155488,147.923873,151.923873,2,6,3,dog_bark
15564-2-0-0.wav,15564,0.0,4.0,1,1,2,children_playing
15564-2-0-1.wav,15564,0.5,4.5,1,1,2,children_playing
15564-2-0-2.wav,15564,1.0,5.0,1,1,2,children_playing
156091-1-0-0.wav,156091,1.175595,2.9223,2,7,1,car_horn
156194-1-0-0.wav,156194,0.0,0.252086,2,1,1,car_horn
156200-2-0-0.wav,156200,0.0,2.440907,1,9,2,children_playing
156358-5-0-0.wav,156358,5.547216,9.547215999999999,1,8,5,engine_idling
156358-5-0-1.wav,156358,6.047216,10.047215999999999,1,8,5,engine_idling
156358-5-0-2.wav,156358,6.547216,10.547215999999999,1,8,5,engine_idling
156358-5-0-3.wav,156358,7.047216,11.047215999999999,1,8,5,engine_idling
156358-5-0-4.wav,156358,7.547216,11.547215999999999,1,8,5,engine_idling
156358-5-0-5.wav,156358,8.047215999999999,12.047215999999999,1,8,5,engine_idling
156358-5-0-6.wav,156358,8.547215999999999,12.547215999999999,1,8,5,engine_idling
156362-4-0-0.wav,156362,111.410002,115.410002,2,4,4,drilling
156362-4-0-1.wav,156362,111.910002,115.910002,2,4,4,drilling
156362-4-0-2.wav,156362,112.410002,116.410002,2,4,4,drilling
156362-4-0-3.wav,156362,112.910002,116.910002,2,4,4,drilling
156362-4-1-0.wav,156362,124.563955,126.556979,2,4,4,drilling
156362-4-2-0.wav,156362,132.536049,136.536049,2,4,4,drilling
156362-4-2-1.wav,156362,133.036049,137.036049,2,4,4,drilling
156362-4-3-0.wav,156362,309.117912,313.117912,2,4,4,drilling
156362-4-3-1.wav,156362,309.617912,313.617912,2,4,4,drilling
156362-4-3-2.wav,156362,310.117912,314.117912,2,4,4,drilling
156362-4-3-3.wav,156362,310.617912,314.617912,2,4,4,drilling
156362-4-3-4.wav,156362,311.117912,315.117912,2,4,4,drilling
156362-4-3-5.wav,156362,311.617912,315.617912,2,4,4,drilling
156362-4-3-6.wav,156362,312.117912,316.117912,2,4,4,drilling
156362-4-3-7.wav,156362,312.617912,316.617912,2,4,4,drilling
156362-4-3-8.wav,156362,313.117912,317.117912,2,4,4,drilling
156418-3-0-0.wav,156418,0.0,4.0,1,3,3,dog_bark
156418-3-0-1.wav,156418,0.5,4.5,1,3,3,dog_bark
156418-3-1-0.wav,156418,8.43488,12.43488,1,3,3,dog_bark
156418-3-2-0.wav,156418,15.852218,16.85637,1,3,3,dog_bark
156634-5-0-0.wav,156634,0.0,4.0,1,5,5,engine_idling
156634-5-0-1.wav,156634,0.5,4.5,1,5,5,engine_idling
156634-5-0-10.wav,156634,5.0,9.0,1,5,5,engine_idling
156634-5-0-11.wav,156634,5.5,9.5,1,5,5,engine_idling
156634-5-0-12.wav,156634,6.0,10.0,1,5,5,engine_idling
156634-5-0-2.wav,156634,1.0,5.0,1,5,5,engine_idling
156634-5-0-3.wav,156634,1.5,5.5,1,5,5,engine_idling
156634-5-0-4.wav,156634,2.0,6.0,1,5,5,engine_idling
156634-5-0-5.wav,156634,2.5,6.5,1,5,5,engine_idling
156634-5-0-6.wav,156634,3.0,7.0,1,5,5,engine_idling
156634-5-0-7.wav,156634,3.5,7.5,1,5,5,engine_idling
156634-5-0-8.wav,156634,4.0,8.0,1,5,5,engine_idling
156634-5-0-9.wav,156634,4.5,8.5,1,5,5,engine_idling
156634-5-1-0.wav,156634,32.465057,36.465057,1,5,5,engine_idling
156634-5-2-0.wav,156634,42.99745,46.99745,1,5,5,engine_idling
156634-5-2-1.wav,156634,43.49745,47.49745,1,5,5,engine_idling
156634-5-2-2.wav,156634,43.99745,47.99745,1,5,5,engine_idling
156634-5-2-3.wav,156634,44.49745,48.49745,1,5,5,engine_idling
156634-5-2-4.wav,156634,44.99745,48.99745,1,5,5,engine_idling
156634-5-2-5.wav,156634,45.49745,49.49745,1,5,5,engine_idling
156634-5-2-6.wav,156634,45.99745,49.99745,1,5,5,engine_idling
156634-5-2-7.wav,156634,46.49745,50.49745,1,5,5,engine_idling
156634-5-2-8.wav,156634,46.99745,50.99745,1,5,5,engine_idling
156868-8-0-0.wav,156868,0.29819,1.043666,1,4,8,siren
156868-8-1-0.wav,156868,2.094109,3.022564,1,4,8,siren
156868-8-2-0.wav,156868,3.395302,3.99846,1,4,8,siren
156868-8-3-0.wav,156868,4.994686,5.58429,1,4,8,siren
156868-8-4-0.wav,156868,6.905814,7.502195,1,4,8,siren
156869-8-0-0.wav,156869,4.650289,8.650289,1,5,8,siren
156869-8-0-1.wav,156869,5.150289,9.150289,1,5,8,siren
156869-8-0-10.wav,156869,9.650289,13.650289,1,5,8,siren
156869-8-0-11.wav,156869,10.150289,14.150289,1,5,8,siren
156869-8-0-2.wav,156869,5.650289,9.650289,1,5,8,siren
156869-8-0-3.wav,156869,6.150289,10.150289,1,5,8,siren
156869-8-0-4.wav,156869,6.650289,10.650289,1,5,8,siren
156869-8-0-5.wav,156869,7.150289,11.150289,1,5,8,siren
156869-8-0-6.wav,156869,7.650289,11.650289,1,5,8,siren
156869-8-0-7.wav,156869,8.150289,12.150289,1,5,8,siren
156869-8-0-8.wav,156869,8.650289,12.650289,1,5,8,siren
156869-8-0-9.wav,156869,9.150289,13.150289,1,5,8,siren
156893-7-0-0.wav,156893,0.948287,2.203372,2,2,7,jackhammer
156893-7-1-0.wav,156893,3.765256,4.992451,2,2,7,jackhammer
156893-7-10-0.wav,156893,30.791429,31.349245,2,2,7,jackhammer
156893-7-11-0.wav,156893,32.715894,35.532863,2,2,7,jackhammer
156893-7-2-0.wav,156893,5.717611,6.833243,2,2,7,jackhammer
156893-7-3-0.wav,156893,7.809421,9.343414,2,2,7,jackhammer
156893-7-4-0.wav,156893,10.737953,11.797803,2,2,7,jackhammer
156893-7-5-0.wav,156893,13.750158,15.507278,2,2,7,jackhammer
156893-7-6-0.wav,156893,16.790254,18.07323,2,2,7,jackhammer
156893-7-7-0.wav,156893,20.19293,22.758883,2,2,7,jackhammer
156893-7-8-0.wav,156893,25.380617,26.440467,2,2,7,jackhammer
156893-7-9-0.wav,156893,29.173764,30.345177,2,2,7,jackhammer
156897-6-0-0.wav,156897,1.24645,4.686652,1,4,6,gun_shot
157207-6-0-0.wav,157207,0.165287,3.093233,1,10,6,gun_shot
157207-6-1-0.wav,157207,3.376583,6.576073,1,10,6,gun_shot
157207-6-10-0.wav,157207,18.830944,20.802585,1,10,6,gun_shot
157207-6-2-0.wav,157207,8.335201,9.504019,1,10,6,gun_shot
157207-6-3-0.wav,157207,9.504019,10.401293,1,10,6,gun_shot
157207-6-4-0.wav,157207,10.401293,11.345791,1,10,6,gun_shot
157207-6-5-0.wav,157207,11.345791,13.423689,1,10,6,gun_shot
157207-6-6-0.wav,157207,13.423689,14.686956,1,10,6,gun_shot
157207-6-7-0.wav,157207,14.686956,15.702292,1,10,6,gun_shot
157207-6-8-0.wav,157207,15.702292,16.74124,1,10,6,gun_shot
157207-6-9-0.wav,157207,16.74124,18.830944,1,10,6,gun_shot
157322-3-0-3.wav,157322,1.5,5.5,1,6,3,dog_bark
157322-3-0-4.wav,157322,2.0,6.0,1,6,3,dog_bark
157322-3-0-5.wav,157322,2.5,6.5,1,6,3,dog_bark
157322-3-0-6.wav,157322,3.0,7.0,1,6,3,dog_bark
157648-8-0-0.wav,157648,18.799126,22.799126,2,5,8,siren
157649-3-0-0.wav,157649,0.312331,4.312331,2,8,3,dog_bark
157649-3-0-1.wav,157649,0.812331,4.812331,2,8,3,dog_bark
157649-3-1-1.wav,157649,14.71108,18.711080000000003,2,8,3,dog_bark
157649-3-2-0.wav,157649,23.8413,27.8413,2,8,3,dog_bark
157695-3-0-19.wav,157695,9.5,13.5,1,4,3,dog_bark
157695-3-0-2.wav,157695,1.0,5.0,1,4,3,dog_bark
157695-3-0-27.wav,157695,13.5,17.5,1,4,3,dog_bark
157695-3-0-8.wav,157695,4.0,8.0,1,4,3,dog_bark
157799-6-0-0.wav,157799,0.0,2.272653,1,4,6,gun_shot
157800-6-0-0.wav,157800,0.0,1.149388,1,10,6,gun_shot
157801-6-0-0.wav,157801,0.0,2.533878,1,9,6,gun_shot
157866-8-0-0.wav,157866,0.0,4.0,1,9,8,siren
157866-8-0-1.wav,157866,0.5,4.5,1,9,8,siren
157866-8-0-10.wav,157866,5.0,9.0,1,9,8,siren
157866-8-0-11.wav,157866,5.5,9.5,1,9,8,siren
157866-8-0-12.wav,157866,6.0,10.0,1,9,8,siren
157866-8-0-13.wav,157866,6.5,10.5,1,9,8,siren
157866-8-0-14.wav,157866,7.0,11.0,1,9,8,siren
157866-8-0-15.wav,157866,7.5,11.5,1,9,8,siren
157866-8-0-16.wav,157866,8.0,12.0,1,9,8,siren
157866-8-0-17.wav,157866,8.5,12.5,1,9,8,siren
157866-8-0-18.wav,157866,9.0,13.0,1,9,8,siren
157866-8-0-19.wav,157866,9.5,13.5,1,9,8,siren
157866-8-0-2.wav,157866,1.0,5.0,1,9,8,siren
157866-8-0-20.wav,157866,10.0,14.0,1,9,8,siren
157866-8-0-21.wav,157866,10.5,14.5,1,9,8,siren
157866-8-0-22.wav,157866,11.0,15.0,1,9,8,siren
157866-8-0-23.wav,157866,11.5,15.5,1,9,8,siren
157866-8-0-24.wav,157866,12.0,16.0,1,9,8,siren
157866-8-0-25.wav,157866,12.5,16.5,1,9,8,siren
157866-8-0-26.wav,157866,13.0,17.0,1,9,8,siren
157866-8-0-27.wav,157866,13.5,17.5,1,9,8,siren
157866-8-0-3.wav,157866,1.5,5.5,1,9,8,siren
157866-8-0-4.wav,157866,2.0,6.0,1,9,8,siren
157866-8-0-5.wav,157866,2.5,6.5,1,9,8,siren
157866-8-0-6.wav,157866,3.0,7.0,1,9,8,siren
157866-8-0-7.wav,157866,3.5,7.5,1,9,8,siren
157866-8-0-8.wav,157866,4.0,8.0,1,9,8,siren
157866-8-0-9.wav,157866,4.5,8.5,1,9,8,siren
157867-8-0-0.wav,157867,0.0,4.0,1,1,8,siren
157867-8-0-1.wav,157867,0.5,4.5,1,1,8,siren
157867-8-0-10.wav,157867,5.0,9.0,1,1,8,siren
157867-8-0-11.wav,157867,5.5,9.5,1,1,8,siren
157867-8-0-12.wav,157867,6.0,10.0,1,1,8,siren
157867-8-0-13.wav,157867,6.5,10.5,1,1,8,siren
157867-8-0-14.wav,157867,7.0,11.0,1,1,8,siren
157867-8-0-15.wav,157867,7.5,11.5,1,1,8,siren
157867-8-0-16.wav,157867,8.0,12.0,1,1,8,siren
157867-8-0-17.wav,157867,8.5,12.5,1,1,8,siren
157867-8-0-18.wav,157867,9.0,13.0,1,1,8,siren
157867-8-0-19.wav,157867,9.5,13.5,1,1,8,siren
157867-8-0-2.wav,157867,1.0,5.0,1,1,8,siren
157867-8-0-20.wav,157867,10.0,14.0,1,1,8,siren
157867-8-0-21.wav,157867,10.5,14.5,1,1,8,siren
157867-8-0-22.wav,157867,11.0,15.0,1,1,8,siren
157867-8-0-23.wav,157867,11.5,15.5,1,1,8,siren
157867-8-0-24.wav,157867,12.0,16.0,1,1,8,siren
157867-8-0-25.wav,157867,12.5,16.5,1,1,8,siren
157867-8-0-26.wav,157867,13.0,17.0,1,1,8,siren
157867-8-0-27.wav,157867,13.5,17.5,1,1,8,siren
157867-8-0-28.wav,157867,14.0,18.0,1,1,8,siren
157867-8-0-3.wav,157867,1.5,5.5,1,1,8,siren
157867-8-0-4.wav,157867,2.0,6.0,1,1,8,siren
157867-8-0-5.wav,157867,2.5,6.5,1,1,8,siren
157867-8-0-6.wav,157867,3.0,7.0,1,1,8,siren
157867-8-0-7.wav,157867,3.5,7.5,1,1,8,siren
157867-8-0-8.wav,157867,4.0,8.0,1,1,8,siren
157867-8-0-9.wav,157867,4.5,8.5,1,1,8,siren
157868-8-0-0.wav,157868,0.0,4.0,1,8,8,siren
157868-8-0-1.wav,157868,0.5,4.5,1,8,8,siren
157868-8-0-10.wav,157868,5.0,9.0,1,8,8,siren
157868-8-0-11.wav,157868,5.5,9.5,1,8,8,siren
157868-8-0-12.wav,157868,6.0,10.0,1,8,8,siren
157868-8-0-13.wav,157868,6.5,10.5,1,8,8,siren
157868-8-0-14.wav,157868,7.0,11.0,1,8,8,siren
157868-8-0-15.wav,157868,7.5,11.5,1,8,8,siren
157868-8-0-16.wav,157868,8.0,12.0,1,8,8,siren
157868-8-0-17.wav,157868,8.5,12.5,1,8,8,siren
157868-8-0-18.wav,157868,9.0,13.0,1,8,8,siren
157868-8-0-19.wav,157868,9.5,13.5,1,8,8,siren
157868-8-0-2.wav,157868,1.0,5.0,1,8,8,siren
157868-8-0-20.wav,157868,10.0,14.0,1,8,8,siren
157868-8-0-21.wav,157868,10.5,14.5,1,8,8,siren
157868-8-0-22.wav,157868,11.0,15.0,1,8,8,siren
157868-8-0-23.wav,157868,11.5,15.5,1,8,8,siren
157868-8-0-24.wav,157868,12.0,16.0,1,8,8,siren
157868-8-0-25.wav,157868,12.5,16.5,1,8,8,siren
157868-8-0-26.wav,157868,13.0,17.0,1,8,8,siren
157868-8-0-27.wav,157868,13.5,17.5,1,8,8,siren
157868-8-0-3.wav,157868,1.5,5.5,1,8,8,siren
157868-8-0-4.wav,157868,2.0,6.0,1,8,8,siren
157868-8-0-5.wav,157868,2.5,6.5,1,8,8,siren
157868-8-0-6.wav,157868,3.0,7.0,1,8,8,siren
157868-8-0-7.wav,157868,3.5,7.5,1,8,8,siren
157868-8-0-8.wav,157868,4.0,8.0,1,8,8,siren
157868-8-0-9.wav,157868,4.5,8.5,1,8,8,siren
157940-9-0-0.wav,157940,0.0,4.0,1,7,9,street_music
157940-9-0-2.wav,157940,1.0,5.0,1,7,9,street_music
157940-9-0-3.wav,157940,1.5,5.5,1,7,9,street_music
157940-9-0-4.wav,157940,2.0,6.0,1,7,9,street_music
157940-9-0-5.wav,157940,2.5,6.5,1,7,9,street_music
